CATEGORY,BARCODE,NAME,PRICE_MIN,PRICE_MAX,IMAGE,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,null
33,19962,Φασολάκια,5.9,5.9,19962.jpg,Λαχανικά,Kg,,bazaar,07-10-2025,13-10-2025,
8,19953,Ρόδια,2.24,2.24,19953.jpg,Φρούτα,Kg,,bazaar,07-10-2025,13-10-2025,
17,19948,Πατάτες,0.95,0.95,19948.jpg,Λαχανικά,Kg,,bazaar,07-10-2025,13-10-2025,
2,19938,Λεμόνια,1.95,1.95,19938.jpg,Φρούτα,Kg,,bazaar,07-10-2025,13-10-2025,
1,19921,Σταφύλια,2.9,2.9,19921.jpg,Φρούτα,Kg,,bazaar,07-10-2025,13-10-2025,
7.4,19914,Μήλα Gala,2.25,2.25,19914.jpg,Φρούτα,Kg,,bazaar,07-10-2025,13-10-2025,
27,19076,Μπρόκολο,3.49,3.49,19076.jpg,Λαχανικά,Kg,,bazaar,07-10-2025,13-10-2025,
20,19071,Κρεμμύδια φρέσκα,0.65,0.65,19071.jpg,Λαχανικά,Kg,,bazaar,07-10-2025,13-10-2025,
32,19067,Σέλινο,0.5,0.5,19067.jpg,Λαχανικά,Kg,,bazaar,07-10-2025,13-10-2025,
7.3,19066,Μήλα Starkin Delicious,2.19,2.19,19066.jpg,Φρούτα,Kg,,bazaar,07-10-2025,13-10-2025,
13,19052,Αγγούρια,1.9,1.9,19052.jpg,Λαχανικά,Kg,,bazaar,07-10-2025,13-10-2025,
21,19046,Σπανάκι,2.69,2.69,19046.jpg,Λαχανικά,Kg,,bazaar,07-10-2025,13-10-2025,
31,19045,’νηθος,0.65,0.65,19045.jpg,Λαχανικά,Kg,,bazaar,07-10-2025,13-10-2025,
30,19044,Μαϊντανός,0.5,0.5,19044.jpg,Λαχανικά,Kg,,bazaar,07-10-2025,13-10-2025,
6,19042,Αχλάδια,2.25,2.25,19042.jpg,Φρούτα,Kg,,bazaar,07-10-2025,13-10-2025,
28.2,19036,Πιπεριές μακριές,2.19,2.49,19036.jpg,Λαχανικά,Kg,,bazaar,07-10-2025,13-10-2025,
29,19034,Μελιτζάνες,1.35,1.35,19034.jpg,Λαχανικά,Kg,,bazaar,07-10-2025,13-10-2025,
26,19028,Κουνουπίδια,2.65,2.65,19028.jpg,Λαχανικά,Kg,,bazaar,07-10-2025,13-10-2025,
7.2,19023,Μήλα Granny Smith,1.95,1.95,19023.jpg,Φρούτα,Kg,,bazaar,07-10-2025,13-10-2025,
25,19012,Λάχανα,0.68,0.68,19012.jpg,Λαχανικά,Kg,,bazaar,07-10-2025,13-10-2025,
14,19008,Κολοκύθια,2.8,2.8,19008.jpg,Λαχανικά,kg,,bazaar,07-10-2025,13-10-2025,
11,19004,Τομάτες,1.6,1.6,19004.jpg,Λαχανικά,Kg,,bazaar,07-10-2025,13-10-2025,
22,19002,Παντζάρια,1.68,1.68,19002.jpg,Λαχανικά,Kg,,bazaar,07-10-2025,13-10-2025,
1,397331,"ΣΤΑΦΥΛΙΑ ΣΟΥΛΤΑΝΙΝΑ Α"" ΕΓΧΩΡΙΑ",2.74,2.74,,Φρούτα,Kg,,galaxias,07-10-2025,13-10-2025,
1,80032109,ΣΤΑΦΥΛΙΑ ΑΤΤΙΚΗ ΕΓΧΩΡΙΑ,2.98,2.98,,Φρούτα,Kg,,galaxias,07-10-2025,13-10-2025,
2,397141,ΛΕΜΟΝΙΑ ΕΙΣΑΓΩΓΗΣ,2.18,2.18,,Φρούτα,Kg,,galaxias,07-10-2025,13-10-2025,
3,397184,ΜΠΑΝΑΝΕΣ ΕΙΣΑΓΩΓΗΣ,1.85,1.85,,Φρούτα,Kg,,galaxias,07-10-2025,13-10-2025,
4,397179,ΠΟΡΤΟΚΑΛΙΑ ΕΓΧΩΡΙΑ ΔΙΧΤΥ ΚΙΛΟ,1.18,1.18,,Φρούτα,Kg,,galaxias,07-10-2025,13-10-2025,
6,397046,ΑΧΛΑΔΙΑ ΚΡΥΣΤΑΛΙΑ ΕΓΧΩΡΙΑ,2.13,2.13,,Φρούτα,Kg,,galaxias,07-10-2025,13-10-2025,
6,397314,ΑΧΛΑΔΙΑ ΚΟΣΙΑ ΕΓΧΩΡΙΑ ,2.9,2.9,,Φρούτα,Kg,,galaxias,07-10-2025,13-10-2025,
6,397315,ΑΧΛΑΔΙΑ ΣΑΝΤΕΣ Α' ΕΓΧΩΡΙΑ ,2.24,2.24,,Φρούτα,Kg,,galaxias,07-10-2025,13-10-2025,
7,397169,ΜΗΛΑ FUJI ΕΓΧΩΡΙΑ,2.6,2.6,,Φρούτα,Kg,,galaxias,07-10-2025,13-10-2025,
8,397231,ΡΟΔΙΑ ΕΙΣΑΓΩΓΗΣ,5.95,5.95,,Φρούτα,Kg,,galaxias,07-10-2025,13-10-2025,
9,397150,ΜΑΝΙΤΑΡΙΑ CHAMPION ΤΥΠ/ΝΟ ΕΙΣΑΓΩΓΗΣ,1.87,1.87,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
11,397193,ΝΤΟΜΑΤΕΣ ΕΓΧΩΡΙΕΣ,1.65,1.65,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
12,397255,ΝΤΟΜΑΤΙΝΙΑ ΕΓΧΩΡΙΑ ΚΙΛ,4.18,4.18,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
12,80022643,ΝΤΟΜΑΤΙΝΙΑ ΔΑΚΡΥ(ΒΕΛΑΝΙΔΙΑ)ΕΓΧΩΡΙΑ,4.18,4.18,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
13,397004,ΑΓΓΟΥΡΙΑ Α' ΕΓΧΩΡΙΑ ΤΕΜ ,0.48,0.48,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
14,397110,ΚΟΛΟΚΥΘΙΑ ΕΓΧΩΡΙΑ ,2,00,2,Λαχανικά,kg,,galaxias,07-10-2025,13-10-2025,"['00', '']"
15,397161,ΜΑΡΟΥΛΙΑ ΕΓΧΩΡΙΑ ΤΕΜ,0.72,0.72,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
18,397243,ΣΚΟΡΔΑ ΕΓΧΩΡΙΑ ΤΕΜΑΧΙΑ,0.6,0.6,,Λαχανικά,τμχ.,,galaxias,07-10-2025,13-10-2025,
19,397125,ΚΡΕΜΜΥΔΙΑ ΞΕΡΑ  -ΕΓΧΩΡΙΑ,0.88,0.88,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
20,397123,ΚΡΕΜΜΥΔΑΚΙΑ ΦΡΕΣΚΑ ΕΓΧΩΡΙΑ ΤΕΜ,0.78,0.78,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
21,397246,ΣΠΑΝΑΚΙΑ ΕΓΧΩΡΙΑ,2.15,2.15,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
22,397198,ΠΑΝΤΖΑΡΙΑ ΕΓΧΩΡΙΑ,1.42,1.42,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
23,397198,ΚΑΡΟΤΑ ΕΓΧΩΡΙΑ,0.75,0.75,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
24,397221,ΡΑΠΑΝΑΚΙΑ ΕΓΧΩΡΙΑ ΤΕΜΑΧΙΑ,1.3,1.3,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
25,397132,ΛΑΧΑΝΑ ΕΓΧΩΡΙΑ,0.66,0.66,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
26,397117,ΚΟΥΝΟΥΠΙΔΙΑ ΕΓΧΩΡΙΑ,2.15,2.15,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
27,80019785,ΜΠΡΟΚΟΛΟ ΠΑΓΟΥ ΕΓΧΩΡΙΟ,3.06,3.06,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
28,397207,ΠΙΠΕΡΙΕΣ ΠΡΑΣΙΝΕΣ ΕΓΧΩΡΙΕΣ,1.75,1.6,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
29,397263,ΜΕΛΙΤΖΑΝΕΣ ΦΛΑΣΚΕΣ ΕΓΧΩΡΙΕΣ,1.43,1.43,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
30,397148,ΜΑΙΝΤΑΝΟΣ ΕΓΧΩΡΙΟΣ ΤΕΜ,0.62,0.62,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
31,397015,ΑΝΙΘΑ ΕΓΧΩΡΙΑ ΤΕΜΑΧΙΟ,0.8,0.8,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
32,80023018,ΣΕΛΙΝΟ ΕΓΧΩΡΙΑ ΤΕΜΑΧΙΟ,0.6,0.6,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
33,397260,ΦΑΣΟΛΙΑ ΜΠΑΡΜΠΟΥΝΙΑ ΕΓΧΩΡΙΑ,3.12,3.12,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
17.1,397196,ΠΑΤΑΤΕΣ ΕΙΣΑΓΩΓΗΣ ΚΥΠΡΟΥ,1.42,1.42,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
17.2,397197,ΠΑΤΑΤΑ ΕΓΧΩΡΙΑ Α',0.65,0.65,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
28.1,80013506,ΠΙΠΕΡΙΕΣ ΝΤΟΛΜΑ ΕΓΧΩΡΙΕΣ ΚΙΛ,1.98,1.98,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
28.2,397206,ΠΙΠΕΡΙΕΣ ΚΕΡΑΤΑ Α' ΕΓΧΩΡΙΕΣ,2.05,2.05,,Λαχανικά,Kg,,galaxias,07-10-2025,13-10-2025,
7.1,397067,ΜΗΛΑ ΓΚΟΛΝΤΕΝ  ΕΙΣΑΓΩΓΗΣ,2.75,2.75,,Φρούτα,Kg,,galaxias,07-10-2025,13-10-2025,
7.2,397172,ΜΗΛΑ ΣΜΙΘ ΕΓΧΩΡΙΑ (ΞΙΝΟΜΗΛΑ) ΕΓΧΩΡΙΑ,1.94,1.94,,Φρούτα,Kg,,galaxias,07-10-2025,13-10-2025,
7.3,397167,ΜΗΛΑ ΣΤΑΡΚΙΝ ΕΓΧΩΡΙΑ,1.68,1.68,,Φρούτα,Kg,,galaxias,07-10-2025,13-10-2025,
7.4,397170,ΜΗΛΑ ΓΚΑΛΑ ΕΓΧΩΡΙΑ,1.87,1.87,,Φρούτα,Kg,,galaxias,07-10-2025,13-10-2025,
1,2130008000000,ΣΤΑΦΥΛΙΑ ΚΟΚΚΙΝΑ ΑΣΠΟΡΑ,2.69,2.69,1_Stafilia_Kokkina_Aspora.jpg,Φρούτα,Kg,,egnatia,07-10-2025,13-10-2025,
2,2130013000000,ΛΕΜΟΝΙΑ,2.39,2.39,2_Lemonia.jpg,Φρούτα,Kg,,egnatia,07-10-2025,13-10-2025,
3,2130012000000,ΜΠΑΝΑΝΕΣ,1.65,1.65,3_Mpananes.jpg,Φρούτα,Kg,,egnatia,07-10-2025,13-10-2025,
4,2130115000000,ΠΟΡΤΟΚΑΛΙΑ,1.29,1.99,4_Portokalia_Valencia.jpg,Φρούτα,Kg,,egnatia,07-10-2025,13-10-2025,
6,2130025000000,ΑΧΛΑΔΙΑ,2.35,2.35,6_Achladia_Kristalia.jpg,Φρούτα,Kg,,egnatia,07-10-2025,13-10-2025,
7.2,2130009000000,ΜΗΛΑ ΠΡΑΣΙΝΑ,1.99,1.99,7.2_Mila_Granny_Smith.jpg,Φρούτα,Kg,,egnatia,07-10-2025,13-10-2025,
7.3,2130006000000,ΜΗΛΑ ΣΤΑΡΚΙΝ,1.99,1.99,7.3_Mila_Starkin_Kokkina.jpg,Φρούτα,Kg,,egnatia,07-10-2025,13-10-2025,
9,5200120110015,ΜΑΝΙΤΑΡΙΑ 500ΓΡ,2.39,2.39,9_Manitaria_Leuka_sisk_500g.jpg,Λαχανικά,Kg,,egnatia,07-10-2025,13-10-2025,
11,2130010000000,ΤΟΜΑΤΕΣ,1.89,1.89,11_Tomates.jpg,Λαχανικά,Kg,,egnatia,07-10-2025,13-10-2025,
12,5200107690028,ΤΟΜΑΤΙΝΙΑ ΣΥΣΚ. 250ΓΡ,1.69,1.69,12_Tomatinia_250g.jpg,Λαχανικά,Kg,,egnatia,07-10-2025,13-10-2025,
13,2130028000000,ΑΓΓΟΥΡΙΑ,0.49,0.49,13_Aggouria.jpg,Λαχανικά,Kg,,egnatia,07-10-2025,13-10-2025,
14,2130040000000,ΚΟΛΟΚΥΘΙΑ,1.89,1.89,14_Kolokithia.jpg,Λαχανικά,kg,,egnatia,07-10-2025,13-10-2025,
15,2130037000000,ΜΑΡΟΥΛΙ ΣΓΟΥΡΟ ΤΕΜΑΧΙΟ,0.79,0.79,15_Sgouro_Marouli_Temaxio.jpg,Λαχανικά,Kg,,egnatia,07-10-2025,13-10-2025,
17.3,2130153000000,ΠΑΤΑΤΕΣ ΕΙΣΑΓΩΜΕΝΕΣ ΣΕ ΔΙΧΤΥ,0.72,0.72,17.2_Patates_Egxories.jpg,Λαχανικά,Kg,,egnatia,07-10-2025,13-10-2025,
18,3838900274224,ΣΚΟΡΔΑ ΣΕ ΔΙΧΤΥ 3ΤΕΜ,1.19,1.19,18_Skorda_3temaxia.jpg,Λαχανικά,τμχ.,,egnatia,07-10-2025,13-10-2025,
19,2130005000000,ΚΡΕΜΜΥΔΙΑ ΣΕ ΔΙΧΤΥ,0.89,0.89,19_Kremmidia_Aspra.jpg,Λαχανικά,Kg,,egnatia,07-10-2025,13-10-2025,
20,2130036000000,ΚΡΕΜΜΥΔΑΚΙ ΦΡΕΣΚΟ,0.75,0.75,20_Kremmidaki_Fresko_Temaxio.jpg,Λαχανικά,Kg,,egnatia,07-10-2025,13-10-2025,
23,2130014000000,ΚΑΡΟΤΑ ΣΕ ΣΑΚΟΥΛΑΚΙ,0.89,0.89,23_Karota.jpg,Λαχανικά,Kg,,egnatia,07-10-2025,13-10-2025,
24,5200378100066,ΡΕΠΑΝΑΚΙΑ 125ΓΡ,0.89,0.89,24_Rapanakia_250g.jpg,Λαχανικά,Kg,,egnatia,07-10-2025,13-10-2025,
28.1,2130024000000,ΠΙΠΕΡΙΕΣ ΓΕΜΙΣΤΕΣ,1.99,1.99,28.1_Piperies_Xondres_Gia_Gemista.jpg,Λαχανικά,Kg,,egnatia,07-10-2025,13-10-2025,
28.2,2130033000000,ΠΙΠΕΡΙΕΣ ΓΛΥΚΕΣ,2.09,2.09,28.1_Piperies_Makries_Glikes.jpg,Λαχανικά,Kg,,egnatia,07-10-2025,13-10-2025,
29,2130022000000,ΜΕΛΙΤΖΑΝΕΣ,1.29,1.29,29_Melitzanes.jpg,Λαχανικά,Kg,,egnatia,07-10-2025,13-10-2025,
30,2130016000000,ΜΑΙΝΔΑΝΟΣ,0.62,0.62,30_Maindanos_Temaxio.jpg,Λαχανικά,Kg,,egnatia,07-10-2025,13-10-2025,
31,2130017000000,ΑΝΙΘΟΣ,0.49,0.49,31_Anithos_Temaxio.jpg,Λαχανικά,Kg,,egnatia,07-10-2025,13-10-2025,
32,2130031000000,ΣΕΛΙΝΟ,3.39,3.39,32_Selino.jpg,Λαχανικά,Kg,,egnatia,07-10-2025,13-10-2025,
1,1044,Σταφύλια (Σε επιλεγμένα καταστήματα),2.98,3.39,1044.jpg,Φρούτα,Kg,,kritikos,07-10-2025,13-10-2025,
2,1140,Λεμόνια,2.03,2.39,1140.jpg,Φρούτα,Kg,,kritikos,07-10-2025,13-10-2025,
3,1000,Μπανάνες,1.50,2.29,1000.jpg,Φρούτα,Kg,,kritikos,07-10-2025,13-10-2025,
4,1042,Πορτοκάλια ,1.19,1.39,1042.jpg,Φρούτα,Kg,,kritikos,07-10-2025,13-10-2025,
6,1032,Αχλάδια,2.25,2.49,1032.jpg,Φρούτα,Kg,,kritikos,07-10-2025,13-10-2025,
7,1006,Μήλα,2.10,2.19,1006.jpg,Φρούτα,Kg,,kritikos,07-10-2025,13-10-2025,
7.1,1053,Μήλα Golden Delicious (Σε επιλεγμένα καταστήματα),2.09,2.29,1053.jpg,Φρούτα,Kg,,kritikos,07-10-2025,13-10-2025,
7.2,1057,Μήλα Granny Smith ,1.99,1.99,1057.jpg,Φρούτα,Kg,,kritikos,07-10-2025,13-10-2025,
7.4,1152,Μήλα Gala (Σε επιλεγμένα καταστήματα),1.87,1.99,1152.jpg,Φρούτα,Kg,,kritikos,07-10-2025,13-10-2025,
8,1082,Ρόδια (Σε επιλεγμένα καταστήματα),3.03,3.95,1082.jpg,Φρούτα,Kg,,kritikos,07-10-2025,13-10-2025,
9,1476,Μανιτάρια (Σε επιλεγμένα καταστήματα),4.90,5.78,1476.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
11,1009,Τομάτες,1.82,1.95,1009.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
12,718070,Τοματίνια (Σε επιλεγμένα καταστήματα),4.24,4.78,718070.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
13,1004,Αγγούρια,1.41,1.45,1004.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
14,1025,Κολοκύθια,2.39,2.39,1025.jpg,Λαχανικά,kg,,kritikos,07-10-2025,13-10-2025,
15,1002,Μαρούλια (Σε επιλεγμένα καταστήματα),1.20,1.42,1002.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
16,863566,Ρόκα (Σε επιλεγμένα καταστήματα),11.90,13.60,863566.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
17,1014,Πατάτες (Σε επιλεγμένα καταστήματα),0.68,0.79,1014.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
17.1,1848,Πατάτες Κύπρου (Σε επιλεγμένα καταστήματα),1.45,1.59,1848.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
17.3 ,1849,Πατάτες εισαγωγής (Σε επιλεγμένα καταστήματα),1.99,2.23,1849.jpg,,,,kritikos,07-10-2025,13-10-2025,
18,718769,Σκόρδα (κομμάτι) (Σε επιλεγμένα καταστήματα),8.45,8.45,718769.jpg,Λαχανικά,τμχ.,,kritikos,07-10-2025,13-10-2025,
19,774036,Κρεμμύδια ξερά (Σε επιλεγμένα καταστήματα),0.74,0.88,774036.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
20,1001,Κρεμμύδια φρέσκα,3.31,3.54,1001.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
21,1043,Σπανάκι (Σε επιλεγμένα καταστήματα),1.81,2.28,1043.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
22,1059,Παντζάρια (Σε επιλεγμένα καταστήματα),1.39,1.53,1059.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
23,702639,Καρότα (Σε επιλεγμένα καταστήματα),1.10,1.30,702639.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
25,1019,Λάχανα,0.65,0.72,1019.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
26,1036,Κουνουπίδια (Σε επιλεγμένα καταστήματα),2.05,2.35,1036.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
27,1052,Μπρόκολο (Σε επιλεγμένα καταστήματα),2.64,2.99,1052.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
28,1008,Πιπεριές (Σε επιλεγμένα καταστήματα),2.19,2.39,1008.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
28.1,1325,Πιπεριές χονδρές (Σε επιλεγμένα καταστήματα),2.49,2.79,1325.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
28.2,1131,Πιπεριές μακριές (Σε επιλεγμένα καταστήματα),2.95,3.19,1131.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
29,1027,Μελιτζάνες (Σε επιλεγμένα καταστήματα),1.18,1.37,1027.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
30,1030,Μαϊντανός,2.90,3.52,1030.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
31,1024,’νηθος,5.21,6.63,1024.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
32,1023,Σέλινο,2.69,2.80,1023.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
33,1088,Φασολάκια  (Σε επιλεγμένα καταστήματα),3.12,3.55,1088.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
17,81019203,Πατάτες  Νευροκοπίου Π.Γ.Ε. (Σε επιλεγμένα καταστήματα),0.68,0.79,81019203.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
19,1041,Κρεμμύδια ξερά (Σε επιλεγμένα καταστήματα),0.74,0.88,1041.jpg,Λαχανικά,Kg,,kritikos,07-10-2025,13-10-2025,
1,520011772,Σταφύλια,2.79,3.3,3152428_1.jpg,Φρούτα,Kg,,masoutis,07-10-2025,13-10-2025,
2,210649000,Λεμόνια,2.1,2.1,0317826_1.jpg,Φρούτα,Kg,,masoutis,07-10-2025,13-10-2025,
3,219851600,Μπανάνες,1.33,1.85,0317990_1.jpg,Φρούτα,Kg,,masoutis,07-10-2025,13-10-2025,
