CATEGORY,BARCODE,NAME,PRICE_MIN,PRICE_MAX,IMAGE,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to
1,7063330,Σταφύλια,3.57,4.82,stafilia.jpg,Φρούτα,Kg,,ab,02-12-2025,08-12-2025
11,7063667,Τομάτες,1.59,2.75,ntomates.jpg,Λαχανικά,Kg,,ab,02-12-2025,08-12-2025
12,7063697,Τοματίνια,3.35,2.46,ntomatinia.jpg,Λαχανικά,Kg,,ab,02-12-2025,08-12-2025
13,7063652,Αγγούρια,0.79,1.94,aggouria.jpg,Λαχανικά,Kg,,ab,02-12-2025,08-12-2025
14,7063710,Κολοκύθια,1.49,5.75,kolokuthia.jpg,Λαχανικά,kg,,ab,02-12-2025,08-12-2025
15,7063845,Μαρούλια,0.75,1.75,maroulia.jpg,Λαχανικά,Kg,,ab,02-12-2025,08-12-2025
16,7338136,Ρόκα,1.1,1.1,roka.jpg,Λαχανικά,Kg,,ab,02-12-2025,08-12-2025
17.1,7064162,Πατάτες Κύπρου,1.49,1.49,patates_kuprou.jpg,Λαχανικά,Kg,,ab,02-12-2025,08-12-2025
17.2,7335944,Πατάτες εγχώριες,0.77,2.05,patates_egxories.jpg,Λαχανικά,Kg,,ab,02-12-2025,08-12-2025
18,7064239,Σκόρδα (κομμάτι),0.63,0.63,skorda.jpg,Λαχανικά,τμχ.,,ab,02-12-2025,08-12-2025
19,7064213,Κρεμμύδια ξερά,0.87,2.29,kremmudia_xeria.jpg,Λαχανικά,Kg,,ab,02-12-2025,08-12-2025
2,7062943,Λεμόνια,1.89,2.69,lemonia.jpg,Φρούτα,Kg,,ab,02-12-2025,08-12-2025
20,7064229,Κρεμμύδια φρέσκα,2.19,2.19,kremmudia_freska.jpg,Λαχανικά,Kg,,ab,02-12-2025,08-12-2025
21,7063904,Σπανάκι,1.99,5.78,spanaki.jpg,Λαχανικά,Kg,,ab,02-12-2025,08-12-2025
22,7063905,Παντζάρια,1.48,4.39,pantzaria.jpg,Λαχανικά,Kg,,ab,02-12-2025,08-12-2025
23,7063924,Καρότα,0.77,2.23,karota.jpg,Λαχανικά,Kg,,ab,02-12-2025,08-12-2025
24,7063936,Ραπανάκια,0.82,0.82,rapanakia.jpg,Λαχανικά,Kg,,ab,02-12-2025,08-12-2025
25,7063804,Λάχανα,0.55,1.47,laxana.jpg,Λαχανικά,Kg,,ab,02-12-2025,08-12-2025
26,7063767,Κουνουπίδια,1.75,5.86,kounoupidia.jpg,Λαχανικά,Kg,,ab,02-12-2025,08-12-2025
27,7063823,Μπρόκολο,2.25,4.99,mprokolo.jpg,Λαχανικά,Kg,,ab,02-12-2025,08-12-2025
28.1,7063729,Πιπεριές χονδρές,2.05,3.59,piperies_xondres.jpg,Λαχανικά,Kg,,ab,02-12-2025,08-12-2025
28.2,7063738,Πιπεριές μακριές,2.25,2.25,piperies_makries.jpg,Λαχανικά,Kg,,ab,02-12-2025,08-12-2025
29,7063831,Μελιτζάνες,1.65,3.35,melitzanes.jpg,Λαχανικά,Kg,,ab,02-12-2025,08-12-2025
3,7063298,Μπανάνες,1.85,1.99,bananes.jpg,Φρούτα,Kg,,ab,02-12-2025,08-12-2025
30,7064307,Μαϊντανός,0.67,1.84,maintanos.jpg,Λαχανικά,Kg,,ab,02-12-2025,08-12-2025
31,7064310,Άνηθος,0.67,1.94,anithos.jpg,Λαχανικά,Kg,,ab,02-12-2025,08-12-2025
32,7064311,Σέλινο,1.73,2.99,selino.jpg,Λαχανικά,Kg,,ab,02-12-2025,08-12-2025
33,7063776,Φασολάκια ,3.55,3.55,fasolakia.jpg,Λαχανικά,Kg,,ab,02-12-2025,08-12-2025
4,7062871,Πορτοκάλια Βαλέντσια ,1.34,1.75,portokalia.jpg,Φρούτα,Kg,,ab,02-12-2025,08-12-2025
5,7062908,Μανταρίνια,1.99,2.66,mantarinia.jpg,Φρούτα,Kg,,ab,02-12-2025,08-12-2025
