CATEGORY,BARCODE,NAME,PRICE_MIN,PRICE_MAX,IMAGE,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,null
7.1,14202362,Μήλα Golden Delicious,1.98,2.59,14202362_1.jpg,Φρούτα,Kg,,marketin,05-05-2026,11-05-2026,
7.2,14202438,Μήλα Granny Smith ,1.98,2.59,14202438_1.jpg,Φρούτα,Kg,,marketin,05-05-2026,11-05-2026,
7.3,14202648,Μήλα Starkin Delicious,1.68,1.99,14202648_1.jpg,Φρούτα,Kg,,marketin,05-05-2026,11-05-2026,
9,14202126,Μανιτάρια,1.44,4.25,14202126_1.jpg,Λαχανικά,Kg,,marketin,05-05-2026,11-05-2026,
11,14202121,Τομάτες,2.45,2.65,14202121_1.jpg,Λαχανικά,Kg,,marketin,05-05-2026,11-05-2026,
12,89009116,Τοματίνια,1.35,1.4,89009116_1.jpg,Λαχανικά,Kg,,marketin,05-05-2026,11-05-2026,
13,14202005,Αγγούρια,0.48,1.95,14202005_1.jpg,Λαχανικά,Kg,,marketin,05-05-2026,11-05-2026,
14,14202384,Κολοκύθια,2.05,2.75,14202384_1.jpg,Λαχανικά,kg,,marketin,05-05-2026,11-05-2026,
15,14202591,Μαρούλια,0.94,1.18,14202591_1.jpg,Λαχανικά,Kg,,marketin,05-05-2026,11-05-2026,
16,14202031,Ρόκα,0.75,1.38,14202031_1.jpg,Λαχανικά,Kg,,marketin,05-05-2026,11-05-2026,
17.1,14202298,Πατάτες Κύπρου,1.35,1.69,14202298_1.jpg,Λαχανικά,Kg,,marketin,05-05-2026,11-05-2026,
17.3 ,14202999,Πατάτες εισαγωγής,0.65,2.19,14202999_1.jpg,,,,marketin,05-05-2026,11-05-2026,
18,14202156,Σκόρδα (κομμάτι),0.64,0.79,14202156_1.jpg,Λαχανικά,τμχ.,,marketin,05-05-2026,11-05-2026,
19,14202389,Κρεμμύδια ξερά,0.9,0.98,14202389_1.jpg,Λαχανικά,Kg,,marketin,05-05-2026,11-05-2026,
20,89004469,Κρεμμύδια φρέσκα,0.95,1.1,89004469_1.jpg,Λαχανικά,Kg,,marketin,05-05-2026,11-05-2026,
21,14202131,Σπανάκι,1.98,2.55,14202131_1.jpg,Λαχανικά,Kg,,marketin,05-05-2026,11-05-2026,
23,14202232,Καρότα,0.82,0.99,14202232_1.jpg,Λαχανικά,Kg,,marketin,05-05-2026,11-05-2026,
25,14202422,Λάχανα,0.44,0.49,14202422_1.jpg,Λαχανικά,Kg,,marketin,05-05-2026,11-05-2026,
26,14202025,Κουνουπίδια,2.48,2.99,14202025_1.jpg,Λαχανικά,Kg,,marketin,05-05-2026,11-05-2026,
27,14202767,Μπρόκολο,3.95,4.55,14202767_1.jpg,Λαχανικά,Kg,,marketin,05-05-2026,11-05-2026,
28.1,14202001,Πιπεριές χονδρές,3.1,3.85,14202001_1.jpg,Λαχανικά,Kg,,marketin,05-05-2026,11-05-2026,
28.2,14202684,Πιπεριές μακριές,3.2,5.89,14202684_1.jpg,Λαχανικά,Kg,,marketin,05-05-2026,11-05-2026,
29,14202454,Μελιτζάνες,2.15,2.25,14202454_1.jpg,Λαχανικά,Kg,,marketin,05-05-2026,11-05-2026,
30,14202082,Μαϊντανός,0.72,0.79,14202082_1.jpg,Λαχανικά,Kg,,marketin,05-05-2026,11-05-2026,
31,14202047,’νηθος,0.72,0.98,14202047_1.jpg,Λαχανικά,Kg,,marketin,05-05-2026,11-05-2026,
32,14202367,Σέλινο,0.55,0.75,14202367_1.jpg,Λαχανικά,Kg,,marketin,05-05-2026,11-05-2026,
2,198021                                                      ,Λεμόνια,1.99,1.99,198021_E1.jpg,Φρούτα,Kg,,mymarket,05-05-2026,11-05-2026,
3,192041/198242                                               ,Μπανάνες,1.49,1.99,,Φρούτα,Kg,,mymarket,05-05-2026,11-05-2026,
4,198117/198452                                               ,Πορτοκάλια Βαλέντσια,0.97,1.13,,Φρούτα,Kg,,mymarket,05-05-2026,11-05-2026,
5,198433                                                      ,Μανταρίνια,3.49,3.49,198433_E1.jpg,Φρούτα,Kg,,mymarket,05-05-2026,11-05-2026,
6,198274                                                      ,Αχλάδια,2.45,2.45,198274_E1.jpg,Φρούτα,Kg,,mymarket,05-05-2026,11-05-2026,
7.1,198096                                                      ,Μήλα Golden Delicious,2.29,2.29,198096_E1.jpg,Φρούτα,Kg,,mymarket,05-05-2026,11-05-2026,
7.2,198095                                                      ,Μήλα Granny Smith ,1.99,1.99,198095_E1.jpg,Φρούτα,Kg,,mymarket,05-05-2026,11-05-2026,
7.3,198132                                                      ,Μήλα Starkin Delicious,1.69,1.69,198132_E1.jpg,Φρούτα,Kg,,mymarket,05-05-2026,11-05-2026,
7.4,198271                                                      ,Μήλα Gala,1.99,1.99,198271_E1.jpg,Φρούτα,Kg,,mymarket,05-05-2026,11-05-2026,
8,198212                                                      ,Ρόδια,4.65,4.65,198212_E1.jpg,Φρούτα,Kg,,mymarket,05-05-2026,11-05-2026,
9,192081/198179                                               ,Μανιτάρια,4.50,8.50,,Λαχανικά,Kg,,mymarket,05-05-2026,11-05-2026,
11,198028                                                      ,Τομάτες,2.45,2.45,198028_E1.jpg,Λαχανικά,Kg,,mymarket,05-05-2026,11-05-2026,
12,192066/198676                                               ,Τοματίνια,4.99,6.76,,Λαχανικά,Kg,,mymarket,05-05-2026,11-05-2026,
13,198026                                                      ,Αγγούρια,0.48,0.48,198026_E1.jpg,Λαχανικά,Kg,,mymarket,05-05-2026,11-05-2026,
14,198027                                                      ,Κολοκύθια,2.15,2.15,198027_E1.jpg,Λαχανικά,kg,,mymarket,05-05-2026,11-05-2026,
15,198024                                                      ,Μαρούλια,0.99,0.99,198024_E1.jpg,Λαχανικά,Kg,,mymarket,05-05-2026,11-05-2026,
17.1,198705                                                      ,Πατάτες Κύπρου,1.55,1.55,198705_E1.jpg,Λαχανικά,Kg,,mymarket,05-05-2026,11-05-2026,
17.2,192303                                                      ,Πατάτες εγχώριες,1.55,1.55,,Λαχανικά,Kg,,mymarket,05-05-2026,11-05-2026,
17.3,198257/198430                                               ,Πατάτες εισαγωγής,0.80,2.29,,Λαχανικά,Kg,,mymarket,05-05-2026,11-05-2026,
18,198183                                                      ,Σκόρδα (κομμάτι),0.69,0.69,198183_E1.jpg,Λαχανικά,τμχ.,,mymarket,05-05-2026,11-05-2026,
19,198046/198187                                               ,Κρεμμύδια ξερά,0.79,0.92,,Λαχανικά,Kg,,mymarket,05-05-2026,11-05-2026,
20,198013                                                      ,Κρεμμύδια φρέσκα,2.99,2.99,198013_E1.jpg,Λαχανικά,Kg,,mymarket,05-05-2026,11-05-2026,
21,198009                                                      ,Σπανάκι,2.50,2.50,198009_E1.jpg,Λαχανικά,Kg,,mymarket,05-05-2026,11-05-2026,
22,198012                                                      ,Παντζάρια,1.70,1.70,198012_E1.jpg,Λαχανικά,Kg,,mymarket,05-05-2026,11-05-2026,
23,192321/198791                                               ,Καρότα,0.49,0.85,,Λαχανικά,Kg,,mymarket,05-05-2026,11-05-2026,
24,192062                                                      ,Ραπανάκια,0.97,0.97,192062_E1.jpg,Λαχανικά,Kg,,mymarket,05-05-2026,11-05-2026,
25,198034/198035                                               ,Λάχανα,0.52,0.99,,Λαχανικά,Kg,,mymarket,05-05-2026,11-05-2026,
26,198036                                                      ,Κουνουπίδια,2.60,2.60,198036_E1.jpg,Λαχανικά,Kg,,mymarket,05-05-2026,11-05-2026,
27,198156                                                      ,Μπρόκολο,4.20,4.20,198156_E1.jpg,Λαχανικά,Kg,,mymarket,05-05-2026,11-05-2026,
28.1,198039                                                      ,Πιπεριές χονδρές,3.20,3.20,198039_E1.jpg,Λαχανικά,Kg,,mymarket,05-05-2026,11-05-2026,
28.2,198040                                                      ,Πιπεριές μακριές,3.65,3.65,198040_E1.jpg,Λαχανικά,Kg,,mymarket,05-05-2026,11-05-2026,
29,198037/198038                                               ,Μελιτζάνες,2.19,2.59,,Λαχανικά,Kg,,mymarket,05-05-2026,11-05-2026,
30,198003                                                      ,Μαϊντανός,0.76,0.76,,Λαχανικά,Kg,,mymarket,05-05-2026,11-05-2026,
31,198001                                                      ,Άνηθος,0.85,0.85,198001_E1.jpg,Λαχανικά,Kg,,mymarket,05-05-2026,11-05-2026,
32,198002                                                      ,Σέλινο,2.15,2.15,198002_E1.jpg,Λαχανικά,Kg,,mymarket,05-05-2026,11-05-2026,
33,198016                                                      ,Φασολάκια ,5.98,5.98,198016_E1.jpg,Λαχανικά,Kg,,mymarket,05-05-2026,11-05-2026,
2,2100100000000,Λεμόνια,2.38,2.38,2100100000000.jpg,Φρούτα,Kg,,pitsias,05-05-2026,11-05-2026,
3,2108890000000,Μπανάνες ,1.79,1.79,2108888000000.jpg,Φρούτα,Kg,,pitsias,05-05-2026,11-05-2026,
4,2110137000000,Πορτοκάλια,1.23,1.48,2110137000000.jpg,Φρούτα,Kg,,pitsias,05-05-2026,11-05-2026,
6,2100116000000,Αχλάδια,2.48,2.48,2100116000000.jpg,Φρούτα,Kg,,pitsias,05-05-2026,11-05-2026,
7.2,2108040000000,Μήλα ,1.93,1.93,2108040000000.jpg,Φρούτα,Kg,,pitsias,05-05-2026,11-05-2026,
7.2,2108027000000,Μήλα ,2.63,2.63,2108027000000.jpg,Φρούτα,Kg,,pitsias,05-05-2026,11-05-2026,
7.3,2108028000000,Μήλα ,1.93,1.93,2108041000000.jpg,Φρούτα,Kg,,pitsias,05-05-2026,11-05-2026,
9,22917355,Μανιτάρια ,4.96,6.75,22917355.jpg,Λαχανικά,Kg,,pitsias,05-05-2026,11-05-2026,
11,2100102000000,Τομάτες ,2.75,2.75,2100102000000.jpg,Λαχανικά,Kg,,pitsias,05-05-2026,11-05-2026,
12,2100154000000,Τοματίνια (τιμή κιλού),4.98,4.98,2100154000000.jpg,Λαχανικά,Kg,,pitsias,05-05-2026,11-05-2026,
13,22100,Αγγούρια Τεμάχιο,0.55,0.55,22100.jpg,Λαχανικά,Kg,,pitsias,05-05-2026,11-05-2026,
14,2100112000000,Κολοκύθια ,1.35,1.35,2100112000000.jpg,Λαχανικά,kg,,pitsias,05-05-2026,11-05-2026,
15,2100124000000,Μαρούλια (τιμή κιλού),2.25,2.25,2100124000000.jpg,Λαχανικά,Kg,,pitsias,05-05-2026,11-05-2026,
16,5205461402768,Ρόκα ,1.1,1.1,5205461402768.jpg,Λαχανικά,Kg,,pitsias,05-05-2026,11-05-2026,
17.2,2100104000000,Πατάτες Εγχώριες,0.98,0.98,2100104000000.jpg,Λαχανικά,Kg,,pitsias,05-05-2026,11-05-2026,
18,20906689,Σκόρδα σε δίχτυ 3 τεμάχια,1.18,1.18,20906689.jpg,Λαχανικά,τμχ.,,pitsias,05-05-2026,11-05-2026,
19,2100111000000,Κρεμμύδια Ξερά ,0.98,1.08,2100111000000.jpg,Λαχανικά,Kg,,pitsias,05-05-2026,11-05-2026,
20,22106,Κρεμμύδια Φρέσκα,0.85,0.85,22106.jpg,Λαχανικά,Kg,,pitsias,05-05-2026,11-05-2026,
21,2100134000000,Σπανάκι φρέσκο,1.47,1.47,2100134000000.jpg,Λαχανικά,Kg,,pitsias,05-05-2026,11-05-2026,
22,2100141000000,Παντζάρια ,1.35,1.35,2100141000000.jpg,Λαχανικά,Kg,,pitsias,05-05-2026,11-05-2026,
23,2100118000000,Καρότα ,0.85,0.85,2100118000000.jpg,Λαχανικά,Kg,,pitsias,05-05-2026,11-05-2026,
25,2100117000000,Λάχανα ,0.48,1.55,2100117000000.jpg,Λαχανικά,Kg,,pitsias,05-05-2026,11-05-2026,
26,2100135000000,Κουνουπίδια ,2.28,2.28,2100135000000.jpg,Λαχανικά,Kg,,pitsias,05-05-2026,11-05-2026,
27,210013800000,Μπρόκολο ,2.43,2.43,210013800000.jpg,Λαχανικά,Kg,,pitsias,05-05-2026,11-05-2026,
28.1,2100106000000,Πιπεριές ,4.45,4.45,2100106000000.jpg,Λαχανικά,Kg,,pitsias,05-05-2026,11-05-2026,
28.2,2100107000000,Πιπεριές ,1.78,1.78,2100107000000.jpg,Λαχανικά,Kg,,pitsias,05-05-2026,11-05-2026,
29,2100113000000,Μελιτζάνες ,2.35,2.35,2100113000000.jpg,Λαχανικά,Kg,,pitsias,05-05-2026,11-05-2026,
30,22108,Μαϊντανός ,0.65,0.65,22108.jpg,Λαχανικά,Kg,,pitsias,05-05-2026,11-05-2026,
31,22109,’νηθος ,0.75,0.75,22109.jpg,Λαχανικά,Kg,,pitsias,05-05-2026,11-05-2026,
32,2100132000000,Σέλινο Τιμή Κιλού,2.28,2.28,2100132000000.jpg,Λαχανικά,Kg,,pitsias,05-05-2026,11-05-2026,
1,1,ΣΤΑΦΥΛΙΑ,4.38,4.38,,Φρούτα,Kg,,sklavenitis,05-05-2026,11-05-2026,
3,2,ΛΕΜΟΝΙΑ,2.03,2.03,,Φρούτα,Kg,,sklavenitis,05-05-2026,11-05-2026,
6,3,ΜΠΑΝΑΝΕΣ,1.32,1.88,,Φρούτα,Kg,,sklavenitis,05-05-2026,11-05-2026,
10,4,ΠΟΡΤΟΚΑΛΙΑ ΒΑΛΕΝΤΣΙΑ,0.89,1.5,,Λαχανικά,Kg,,sklavenitis,05-05-2026,11-05-2026,
19,5,ΜΑΝΤΑΡΙΝΙΑ,1.6,2.45,,Λαχανικά,Kg,,sklavenitis,05-05-2026,11-05-2026,
22,6,ΑΧΛΑΔΙΑ,2.45,3.18,,Λαχανικά,Kg,,sklavenitis,05-05-2026,11-05-2026,
27,7.1,ΜΗΛΑ GOLDEN DELICIOUS,1.85,1.95,,Λαχανικά,Kg,,sklavenitis,05-05-2026,11-05-2026,
30,7.2,ΜΗΛΑ GRANNY SMITH,1.98,1.98,,Λαχανικά,Kg,,sklavenitis,05-05-2026,11-05-2026,
32,7.3,ΜΗΛΑ STARKIN DELICIOUS,1.4,1.4,,Λαχανικά,Kg,,sklavenitis,05-05-2026,11-05-2026,
36,8,ΡΟΔΙΑ,4.65,4.65,,,,,sklavenitis,05-05-2026,11-05-2026,
38,9,ΜΑΝΙΤΑΡΙΑ,4.35,7.9,,,,,sklavenitis,05-05-2026,11-05-2026,
51,10,ΑΓΚΙΝΑΡΕΣ,0.87,0.87,,,,,sklavenitis,05-05-2026,11-05-2026,
53,11,ΝΤΟΜΑΤΕΣ,1.8,2.6,,,,,sklavenitis,05-05-2026,11-05-2026,
60,12,ΝΤΟΜΑΤΙΝΙΑ,5.35,8.8,,,,,sklavenitis,05-05-2026,11-05-2026,
68,13,ΑΓΓΟΥΡΙΑ,1.44,2.2,,,,,sklavenitis,05-05-2026,11-05-2026,
72,14,ΚΟΛΟΚΥΘΙΑ,2.08,2.35,,,,,sklavenitis,05-05-2026,11-05-2026,
76,15a,ΜΑΡΟΥΛΙΑ,2.4,2.4,,,,,sklavenitis,05-05-2026,11-05-2026,
78,15b,ΜΑΡΟΥΛΙΑ ΤΕΜΑΧΙΟ,0.88,0.94,,,,,sklavenitis,05-05-2026,11-05-2026,
87,16,ΡΟΚΑ,0.78,0.78,,,,,sklavenitis,05-05-2026,11-05-2026,
90,17.1,ΠΑΤΑΤΕΣ ΚΥΠΡΟΥ,1.35,1.35,,,,,sklavenitis,05-05-2026,11-05-2026,
92,17.2,ΠΑΤΑΤΕΣ ΕΓΧΩΡΙΕΣ,0.8,1.75,,,,,sklavenitis,05-05-2026,11-05-2026,
99,17.3,ΠΑΤΑΤΕΣ ΕΙΣΑΓΩΓΗΣ,1.78,1.78,,,,,sklavenitis,05-05-2026,11-05-2026,
101,18,ΣΚΟΡΔΑ ΤΕΜΑΧΙΟ,0.32,0.34,,,,,sklavenitis,05-05-2026,11-05-2026,
106,19,ΚΡΕΜΜΥΔΙΑ ΞΕΡΑ,0.75,0.92,,,,,sklavenitis,05-05-2026,11-05-2026,
115,20,ΚΡΕΜΜΥΔΙΑ ΦΡΕΣΚΑ,2.73,8.2,,,,,sklavenitis,05-05-2026,11-05-2026,
119,21,ΣΠΑΝΑΚΙ,1.98,1.98,,,,,sklavenitis,05-05-2026,11-05-2026,
121,22,ΠΑΝΤΖΑΡΙΑ,1.45,1.45,,,,,sklavenitis,05-05-2026,11-05-2026,
123,23,ΚΑΡΟΤΑ,0.85,0.9,,,,,sklavenitis,05-05-2026,11-05-2026,
126,24,ΡΑΠΑΝΑΚΙΑ,6.4,6.4,,,,,sklavenitis,05-05-2026,11-05-2026,
129,25,ΛΑΧΑΝΑ,0.47,3.98,,,,,sklavenitis,05-05-2026,11-05-2026,
137,26,ΚΟΥΝΟΥΠΙΔΙΑ,2.45,2.45,,,,,sklavenitis,05-05-2026,11-05-2026,
140,27,ΜΠΡΟΚΟΛΑ,3.88,3.88,,,,,sklavenitis,05-05-2026,11-05-2026,
144,28.1,ΠΙΠΕΡΙΕΣ ΧΟΝΤΡΕΣ,3.05,7.88,,,,,sklavenitis,05-05-2026,11-05-2026,
156,28.2,ΠΙΠΕΡΙΕΣ ΜΑΚΡΙΕΣ,2.57,6.95,,,,,sklavenitis,05-05-2026,11-05-2026,
163,29,ΜΕΛΙΤΖΑΝΕΣ,1.82,2.25,,,,,sklavenitis,05-05-2026,11-05-2026,
166,30,ΜΑΪΝΤΑΝΟΣ,7.2,7.2,,,,,sklavenitis,05-05-2026,11-05-2026,
168,31,ΑΝΙΘΟΣ,7.2,7.2,,,,,sklavenitis,05-05-2026,11-05-2026,
170,32,ΣΕΛΙΝΟ,1.12,5.67,,,,,sklavenitis,05-05-2026,11-05-2026,
177,33,ΦΑΣΟΛΑΚΙΑ,5.98,5.98,,,,,sklavenitis,05-05-2026,11-05-2026,
13,5235,Αγγούρια,1.85,1.85,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
31,5242,Άνηθος,0.88,0.88,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
6,5317,Αχλάδια,2.45,2.45,,Φρούτα,Kg,,xalkiadakis,05-05-2026,11-05-2026,
23,5212,Καρότα,0.88,0.88,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
14,177209,Κολοκύθια,2.50,2.50,,Λαχανικά,kg,,xalkiadakis,05-05-2026,11-05-2026,
26,5228,Κουνουπίδια,2.50,2.50,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
19,5211,Κρεμμύδια ξερά,0.98,0.98,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
20,5244,Κρεμμύδια φρέσκα,0.80,0.80,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
25,5239,Λάχανα,0.75,0.75,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
2,5298,Λεμόνια,1.95,1.95,,Φρούτα,Kg,,xalkiadakis,05-05-2026,11-05-2026,
30,5232,Μαϊντανός,0.78,0.78,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
9,29248,Μανιτάρια,4.38,4.38,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
5,177092,Μανταρίνια,0.00,0.00,,Φρούτα,Kg,,xalkiadakis,05-05-2026,11-05-2026,
15,118449,Μαρούλια,0.95,0.95,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
29,5216,Μελιτζάνες,1.89,1.89,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
7.1,5245,Μήλα Golden Delicious,2.10,2.10,,Φρούτα,Kg,,xalkiadakis,05-05-2026,11-05-2026,
7.2,5215,Μήλα Granny Smith ,2.05,2.05,,Φρούτα,Kg,,xalkiadakis,05-05-2026,11-05-2026,
7.3,5208,Μήλα Starkin Delicious,1.98,1.98,,Φρούτα,Kg,,xalkiadakis,05-05-2026,11-05-2026,
3,5237,Μπανάνες,1.70,1.70,,Φρούτα,Kg,,xalkiadakis,05-05-2026,11-05-2026,
27,5236,Μπρόκολο,5.25,5.25,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
22,5241,Παντζάρια,1.35,1.35,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
17,43492,Πατάτες,1.25,1.25,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
17.2,55033,Πατάτες εγχώριες,0.98,0.98,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
17.1,44153,Πατάτες Κύπρου,1.50,1.50,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
28.2,5321,Πιπεριές μακριές,4.45,4.45,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
28.1,5222,Πιπεριές χονδρές,2.98,2.98,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
4,5213,Πορτοκάλια Βαλέντσια,1.29,1.29,,Φρούτα,Kg,,xalkiadakis,05-05-2026,11-05-2026,
24,5273,Ραπανάκια,2.28,2.28,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
8,5323,Ρόδια,4.10,4.10,,Φρούτα,Kg,,xalkiadakis,05-05-2026,11-05-2026,
16,118438,Ρόκα,1.17,1.17,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
32,5243,Σέλινο,0.78,0.78,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
18,98893,Σκόρδα (κομμάτι),0.58,0.58,,Λαχανικά,τμχ.,,xalkiadakis,05-05-2026,11-05-2026,
21,5259,Σπανάκι,1.98,1.98,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
11,5234,Τομάτες,2.42,2.42,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
12,86360,Τοματίνια,1.98,1.98,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
33,5277,Φασολάκια ,5.78,5.78,,Λαχανικά,Kg,,xalkiadakis,05-05-2026,11-05-2026,
