CATEGORY,BARCODE,NAME,PRICE_MIN,PRICE_MAX,IMAGE,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,null
33,1088,Φασολάκια   (Σε επιλεγμένα καταστήματα),3.12,3.55,1088.jpg,Λαχανικά,Kg,,kritikos,21-10-2025,27-10-2025,
19,1041,Κρεμμύδια ξερά  (Σε επιλεγμένα καταστήματα),0.66,0.99,1041.jpg,Λαχανικά,Kg,,kritikos,21-10-2025,27-10-2025,
17,81019203,Πατάτες  (Σε επιλεγμένα καταστήματα),0.65,0.79,81019203.jpg,Λαχανικά,Kg,,kritikos,21-10-2025,27-10-2025,
2,80160,Λεμόνια,1.95,2.40,Lemoni.png,Φρούτα,Kg,,lidl,21-10-2025,27-10-2025,
3,80000,Μπανάνες,1.03,1.03,Banana.png,Φρούτα,Kg,,lidl,21-10-2025,27-10-2025,
4,80141,Πορτοκάλια,1.00,1.01,Portokali-dixty.png,Φρούτα,Kg,,lidl,21-10-2025,27-10-2025,
6,80281,Αχλάδια,1.60,2.04,Axladia-krystalia.png,Φρούτα,Kg,,lidl,21-10-2025,27-10-2025,
7.2,80190,Μήλα Granny Smith ,1.60,1.69,Milo-grannysmith-dixty.png,Φρούτα,Kg,,lidl,21-10-2025,27-10-2025,
7.3,80228,Μήλα Starkin Delicious,1.34,1.47,Milo-starkin.png,Φρούτα,Kg,,lidl,21-10-2025,27-10-2025,
9,83018,Μανιτάρια,4.58,5.78,Manitari-leyko.png,Λαχανικά,Kg,,lidl,21-10-2025,27-10-2025,
11,82415,Τομάτες,1.69,2.99,Tomata-beef.png,Λαχανικά,Kg,,lidl,21-10-2025,27-10-2025,
12,82411,Τοματίνια,3.85,7.90,tomatini-kouvadaki.png,Λαχανικά,Kg,,lidl,21-10-2025,27-10-2025,
13,82231,Αγγούρια,1.60,"2.,39",Aggouri.png,Λαχανικά,Kg,,lidl,21-10-2025,27-10-2025,
14,82345,Κολοκύθια,2.65,2.65,Kolokythi.png,Λαχανικά,kg,,lidl,21-10-2025,27-10-2025,
15,82126,Μαρούλια,2.33,2.33,Marouli.png,Λαχανικά,Kg,,lidl,21-10-2025,27-10-2025,
17.1,83165,Πατάτες Κύπρου,1.45,1.45,Patata-Kyprou.png,Λαχανικά,Kg,,lidl,21-10-2025,27-10-2025,
17.2,83155,Πατάτες εγχώριες,0.55,1.60,Patata.png,Λαχανικά,Kg,,lidl,21-10-2025,27-10-2025,
18,82706,Σκόρδα (κομμάτι),0.43,0.60,Skordo.png,Λαχανικά,τμχ.,,lidl,21-10-2025,27-10-2025,
19,83345,Κρεμμύδια ξερά,0.88,0.92,Kremmydi-kokkino.png,Λαχανικά,Kg,,lidl,21-10-2025,27-10-2025,
20,82236,Κρεμμύδια φρέσκα,5.20,5.20,Kremmydaki-fresko.png,Λαχανικά,Kg,,lidl,21-10-2025,27-10-2025,
23,82755,Καρότα,0.70,0.88,Karoto.png,Λαχανικά,Kg,,lidl,21-10-2025,27-10-2025,
24,82273,Ραπανάκια,5.95,5.95,Rapanakia.png,Λαχανικά,Kg,,lidl,21-10-2025,27-10-2025,
25,82955,Λάχανα,0.52,0.52,Laxano-aspro.png,Λαχανικά,Kg,,lidl,21-10-2025,27-10-2025,
28.1,82580,Πιπεριές χονδρές,2.55,4.70,Piperia-xanthi.png,Λαχανικά,Kg,,lidl,21-10-2025,27-10-2025,
28.2,82535,Πιπεριές μακριές,2.35,3.09,Piperia-kerato.png,Λαχανικά,Kg,,lidl,21-10-2025,27-10-2025,
29,82180,Μελιτζάνες,1.15,1.15,Melitzana.png,Λαχανικά,Kg,,lidl,21-10-2025,27-10-2025,
30,83096,Μαϊντανός,6.50,6.50,Maintanos-matsaki.png,Λαχανικά,Kg,,lidl,21-10-2025,27-10-2025,
31,83080,Άνηθος,6.50,6.50,Anithos-matsaki.png,Λαχανικά,Kg,,lidl,21-10-2025,27-10-2025,
1,520011772,Σταφύλια,2.39,2.98,3152428_1.jpg,Φρούτα,Kg,,masoutis,21-10-2025,27-10-2025,
2,210649000,Λεμόνια,2.1,2.1,0317826_1.jpg,Φρούτα,Kg,,masoutis,21-10-2025,27-10-2025,
3,219851600,Μπανάνες,1.33,1.85,0317990_1.jpg,Φρούτα,Kg,,masoutis,21-10-2025,27-10-2025,
4,210651800,Πορτοκάλια Βαλέντσια,1.42,1.47,3274826_1.jpg,Φρούτα,Kg,,masoutis,21-10-2025,27-10-2025,
6,210695600,Αχλάδια,2.37,3.9,0532788_1.jpg,Φρούτα,Kg,,masoutis,21-10-2025,27-10-2025,
8,521400055,Ρόδια,2.6,2.6,0318360_1.jpg,Φρούτα,Kg,,masoutis,21-10-2025,27-10-2025,
9,521400277,Μανιτάρια,4.9,6.7,3870631_1.jpg,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
11,219861100,Τομάτες,1.84,2.39,0317560_1.jpg,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
12,521400128,Τοματίνια,4.53,7.96,3599933_1.jpg,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
13,520013367,Αγγούρια,0.64,0.64,0318451_1.jpg,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
14,219814300,Κολοκύθια,1.8,2.74,0317677_1.jpg,Λαχανικά,kg,,masoutis,21-10-2025,27-10-2025,
15,210685500,Μαρούλια,0.72,0.82,0317719_1.jpg,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
16,520013430,Ρόκα,9.5,9.5,3573615_1.jpg,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
18,843701919,Σκόρδα (κομμάτι),0.43,0.45,0496489_1.jpg,Λαχανικά,τμχ.,,masoutis,21-10-2025,27-10-2025,
19,219855300,Κρεμμύδια ξερά,0.79,0.93,2152155_1.jpg,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
20,520013430,Κρεμμύδια φρέσκα,0.78,0.78,0574418_1.jpg,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
21,210614200,Σπανάκι,2.09,2.09,0317685_1.jpg,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
22,210613800,Παντζάρια,1.42,1.42,0317636_1.jpg,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
23,210686900,Καρότα,0.73,0.88,0318261_1.jpg,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
24,520011861,Ραπανάκια,6.96,6.96,0444836_1.jpg,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
25,210686800,Λάχανα,0.39,2.41,0317727_1.jpg,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
26,210615100,Κουνουπίδια,2.2,2.49,0317776_1.jpg,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
27,210637800,Μπρόκολα,2.58,2.58,3204070_1.jpg,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
29,219856800,Μελιτζάνες,1.44,1.5,0317669_1.jpg,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
30,520013430,Μαϊντανός,6.5,6.5,0318469_1.jpg,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
31,520013430,Ανηθος,6.5,6.5,0437285_1.jpg,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
32,210691500,Σέλινο,1.68,2.7,0317768_1.jpg,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
33,210665900,Φασολάκια,3.12,3.12,,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
17.1,210681000,Πατάτες Κύπρου,1.45,1.45,1697325_1.jpg,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
17.2,219859100,Πατάτες εγχώριες,0.67,1.62,0317479_1.jpg,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
17.3,219809600,Πατάτες εισαγωγής,1.98,1.98,0539759_1.jpg,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
28.1,520037810,Πιπεριές χονδρές,2.41,3.19,0317651_1.jpg,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
28.2,764460243,Πιπεριές μακριές,2.58,3.12,0317644_1.jpg,Λαχανικά,Kg,,masoutis,21-10-2025,27-10-2025,
7.1,210686500,Μήλα Golden Delicious,1.59,1.59,0317149_1.jpg,Φρούτα,Kg,,masoutis,21-10-2025,27-10-2025,
7.2,219860900,Μήλα Granny Smith,2.05,2.05,0317131_1.jpg,Φρούτα,Kg,,masoutis,21-10-2025,27-10-2025,
7.3,210647400,Μήλα Starkin Delicious,1.98,2.63,3339017_1.jpg,Φρούτα,Kg,,masoutis,21-10-2025,27-10-2025,
1,14202185,Σταφύλια,2.64,3.04,14202185_1.jpg,Φρούτα,Kg,,marketin,21-10-2025,27-10-2025,
2,14202046,Λεμόνια,1.95,2.29,14202046_1.jpg,Φρούτα,Kg,,marketin,21-10-2025,27-10-2025,
3,14202293,Μπανάνες,1.29,1.29,14202293_1.jpg,Φρούτα,Kg,,marketin,21-10-2025,27-10-2025,
4,14202467,Πορτοκάλια,1.35,1.45,14202467_1.jpg,Φρούτα,Kg,,marketin,21-10-2025,27-10-2025,
5,14202361,Μανταρίνια,2.49,2.59,14202361_1.jpg,Φρούτα,Kg,,marketin,21-10-2025,27-10-2025,
6,14202768,Αχλάδια,2.05,2.35,14202768_1.jpg,Φρούτα,Kg,,marketin,21-10-2025,27-10-2025,
7,89012587,Μήλα,2.49,2.59,89012587_1.jpg,Φρούτα,Kg,,marketin,21-10-2025,27-10-2025,
7.1,14202362,Μήλα Golden Delicious,1.78,2.28,14202362_1.jpg,Φρούτα,Kg,,marketin,21-10-2025,27-10-2025,
7.2,14202438,Μήλα Granny Smith ,1.75,2.09,14202438_1.jpg,Φρούτα,Kg,,marketin,21-10-2025,27-10-2025,
7.3,14202648,Μήλα Starkin Delicious,1.15,1.15,14202648_1.jpg,Φρούτα,Kg,,marketin,21-10-2025,27-10-2025,
7.4,14202105,Μήλα Gala,1.82,2.09,14202105_1.jpg,Φρούτα,Kg,,marketin,21-10-2025,27-10-2025,
8,14202897,Ρόδια,2.39,2.59,14202897_1.jpg,Φρούτα,Kg,,marketin,21-10-2025,27-10-2025,
9,14202126,Μανιτάρια,1.42,4.19,14202126_1.jpg,Λαχανικά,Kg,,marketin,21-10-2025,27-10-2025,
11,14202121,Τομάτες,1.84,2.19,14202121_1.jpg,Λαχανικά,Kg,,marketin,21-10-2025,27-10-2025,
12,89009116,Τοματίνια,1.59,1.89,89009116_1.jpg,Λαχανικά,Kg,,marketin,21-10-2025,27-10-2025,
13,14202005,Αγγούρια,0.62,1.85,14202005_1.jpg,Λαχανικά,Kg,,marketin,21-10-2025,27-10-2025,
14,14202384,Κολοκύθια,2.73,2.88,14202384_1.jpg,Λαχανικά,kg,,marketin,21-10-2025,27-10-2025,
15,14202591,Μαρούλια,0.72,0.79,14202591_1.jpg,Λαχανικά,Kg,,marketin,21-10-2025,27-10-2025,
16,14202031,Ρόκα,0.85,0.95,14202031_1.jpg,Λαχανικά,Kg,,marketin,21-10-2025,27-10-2025,
17.1,89089334,Πατάτες Κύπρου,2.18,2.28,transparent.png,Λαχανικά,Kg,,marketin,21-10-2025,27-10-2025,
17.3 ,14202108,Πατάτες εισαγωγής,0.52,2.59,14202108_1.jpg,,,,marketin,21-10-2025,27-10-2025,
18,14202156,Σκόρδα (κομμάτι),0.6,0.69,14202156_1.jpg,Λαχανικά,τμχ.,,marketin,21-10-2025,27-10-2025,
19,14202389,Κρεμμύδια ξερά,0.88,0.98,14202389_1.jpg,Λαχανικά,Kg,,marketin,21-10-2025,27-10-2025,
20,89004469,Κρεμμύδια φρέσκα,0.78,0.95,89004469_1.jpg,Λαχανικά,Kg,,marketin,21-10-2025,27-10-2025,
23,14202232,Καρότα,0.75,0.89,14202232_1.jpg,Λαχανικά,Kg,,marketin,21-10-2025,27-10-2025,
25,14202422,Λάχανα,0.59,0.69,14202422_1.jpg,Λαχανικά,Kg,,marketin,21-10-2025,27-10-2025,
26,14202025,Κουνουπίδια,2.25,2.35,14202025_1.jpg,Λαχανικά,Kg,,marketin,21-10-2025,27-10-2025,
27,14202767,Μπρόκολο,2.58,2.78,14202767_1.jpg,Λαχανικά,Kg,,marketin,21-10-2025,27-10-2025,
28.1,14202001,Πιπεριές χονδρές,1.97,2.69,14202001_1.jpg,Λαχανικά,Kg,,marketin,21-10-2025,27-10-2025,
28.2,14202684,Πιπεριές μακριές,2.4,3.28,14202684_1.jpg,Λαχανικά,Kg,,marketin,21-10-2025,27-10-2025,
29,14202454,Μελιτζάνες,1.39,1.65,14202454_1.jpg,Λαχανικά,Kg,,marketin,21-10-2025,27-10-2025,
30,14202082,Μαϊντανός,0.65,0.7,14202082_1.jpg,Λαχανικά,Kg,,marketin,21-10-2025,27-10-2025,
31,14202047,’νηθος,0.65,0.75,14202047_1.jpg,Λαχανικά,Kg,,marketin,21-10-2025,27-10-2025,
32,14202367,Σέλινο,0.55,0.65,14202367_1.jpg,Λαχανικά,Kg,,marketin,21-10-2025,27-10-2025,
1,198089/198716                                               ,Σταφύλια,2.64,3.59,,Φρούτα,Kg,,mymarket,21-10-2025,27-10-2025,
2,198231                                                      ,Λεμόνια,1.95,1.95,198231_E1.jpg,Φρούτα,Kg,,mymarket,21-10-2025,27-10-2025,
3,192041/198242                                               ,Μπανάνες,1.49,1.99,,Φρούτα,Kg,,mymarket,21-10-2025,27-10-2025,
4,198117/198452                                               ,Πορτοκάλια Βαλέντσια,1.29,1.39,,Φρούτα,Kg,,mymarket,21-10-2025,27-10-2025,
6,198274                                                      ,Αχλάδια,1.99,1.99,198274_E1.jpg,Φρούτα,Kg,,mymarket,21-10-2025,27-10-2025,
7.1,198096                                                      ,Μήλα Golden Delicious,2.28,2.28,198096_E1.jpg,Φρούτα,Kg,,mymarket,21-10-2025,27-10-2025,
7.2,198095                                                      ,Μήλα Granny Smith,2.05,2.05,198095_E1.jpg,Φρούτα,Kg,,mymarket,21-10-2025,27-10-2025,
7.3,198132                                                      ,Μήλα Starkin Delicious,1.98,1.98,198132_E1.jpg,Φρούτα,Kg,,mymarket,21-10-2025,27-10-2025,
7.4,198271                                                      ,Μήλα Gala,1.96,1.96,198271_E1.jpg,Φρούτα,Kg,,mymarket,21-10-2025,27-10-2025,
8,198075                                                      ,Ρόδια,2.69,2.69,198075_E1.jpg,Φρούτα,Kg,,mymarket,21-10-2025,27-10-2025,
9,192081/198179                                               ,Μανιτάρια,5.10,8.50,,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
11,198028                                                      ,Τομάτες,1.84,1.84,198028_E1.jpg,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
12,192066/198676                                               ,Τοματίνια,5.45,6.36,,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
13,198026                                                      ,Αγγούρια,0.69,0.69,198026_E1.jpg,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
14,198027                                                      ,Κολοκύθια,2.99,2.99,198027_E1.jpg,Λαχανικά,kg,,mymarket,21-10-2025,27-10-2025,
15,198024                                                      ,Μαρούλια,0.62,0.62,198024_E1.jpg,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
16,198171                                                      ,Ρόκα,9.90,9.90,198171_E1.jpg,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
17.1,198705                                                      ,Πατάτες Κύπρου,1.44,1.44,198705_E1.jpg,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
17.2,192303/198329                                               ,Πατάτες εγχώριες,0.55,1.39,,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
17.3,198257                                                      ,Πατάτες εισαγωγής,2.40,2.40,198257_E1.jpg,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
18,198183                                                      ,Σκόρδα (κομμάτι),0.69,0.69,198183_E1.jpg,Λαχανικά,τμχ.,,mymarket,21-10-2025,27-10-2025,
19,198046/198187                                               ,Κρεμμύδια ξερά,0.67,0.88,,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
20,198013                                                      ,Κρεμμύδια φρέσκα,2.42,2.42,198013_E1.jpg,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
21,198009                                                      ,Σπανάκι,2.55,2.55,198009_E1.jpg,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
22,198012                                                      ,Παντζάρια,1.63,1.63,198012_E1.jpg,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
23,192321/198791                                               ,Καρότα,0.70,0.98,,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
24,192062                                                      ,Ραπανάκια,0.97,0.97,192062_E1.jpg,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
25,198034/198035                                               ,Λάχανα,0.56,0.99,,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
26,198036                                                      ,Κουνουπίδια,2.54,2.54,198036_E1.jpg,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
27,198156                                                      ,Μπρόκολο,2.88,2.88,198156_E1.jpg,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
28.1,198039                                                      ,Πιπεριές χονδρές,2.37,2.37,198039_E1.jpg,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
28.2,198040                                                      ,Πιπεριές μακριές,2.77,2.77,198040_E1.jpg,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
29,198037/198038                                               ,Μελιτζάνες,1.78,1.90,,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
30,198003                                                      ,Μαϊντανός,0.70,0.70,,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
31,198001                                                      ,Άνηθος,0.72,0.72,198001_E1.jpg,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
32,198002                                                      ,Σέλινο,1.99,1.99,198002_E1.jpg,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
33,198016                                                      ,Φασολάκια ,3.28,3.28,198016_E1.jpg,Λαχανικά,Kg,,mymarket,21-10-2025,27-10-2025,
1,2100347000000,Σταφύλια,2.48,3.98,2129169000000.jpg,Φρούτα,Kg,,pitsias,21-10-2025,27-10-2025,
2,2100100000000,Λεμόνια,1.95,1.95,2100100000000.jpg,Φρούτα,Kg,,pitsias,21-10-2025,27-10-2025,
3,2108890000000,Μπανάνες ,1.69,1.69,2108888000000.jpg,Φρούτα,Kg,,pitsias,21-10-2025,27-10-2025,
4,2110137000000,Πορτοκάλια,1.28,1.48,2110137000000.jpg,Φρούτα,Kg,,pitsias,21-10-2025,27-10-2025,
6,2100116000000,Αχλάδια,2.38,2.38,2100116000000.jpg,Φρούτα,Kg,,pitsias,21-10-2025,27-10-2025,
7.1,2124696000000,Μήλα ,1.88,1.88,2124696000000.jpg,Φρούτα,Kg,,pitsias,21-10-2025,27-10-2025,
7.2,2108040000000,Μήλα ,1.93,1.93,2108040000000.jpg,Φρούτα,Kg,,pitsias,21-10-2025,27-10-2025,
7.3,2100330000000,Μήλα ,1.88,1.88,2100330000000.jpg,Φρούτα,Kg,,pitsias,21-10-2025,27-10-2025,
7.2,2108027000000,Μήλα ,2.63,2.63,2108027000000.jpg,Φρούτα,Kg,,pitsias,21-10-2025,27-10-2025,
7.3,2108041000000,Μήλα ,1.98,1.98,2108041000000.jpg,Φρούτα,Kg,,pitsias,21-10-2025,27-10-2025,
9,22917355,Μανιτάρια ,4.76,5.95,22917355.jpg,Λαχανικά,Kg,,pitsias,21-10-2025,27-10-2025,
11,2100102000000,Τομάτες ,1.68,1.68,2100102000000.jpg,Λαχανικά,Kg,,pitsias,21-10-2025,27-10-2025,
12,2100154000000,Τοματίνια (τιμή κιλού),4.3,4.3,2100154000000.jpg,Λαχανικά,Kg,,pitsias,21-10-2025,27-10-2025,
13,22100,Αγγούρια Τεμάχιο,0.55,0.55,22100.jpg,Λαχανικά,Kg,,pitsias,21-10-2025,27-10-2025,
14,2100112000000,Κολοκύθια ,2.45,2.45,2100112000000.jpg,Λαχανικά,kg,,pitsias,21-10-2025,27-10-2025,
15,2100124000000,Μαρούλια (τιμή κιλού),2.48,2.48,2100124000000.jpg,Λαχανικά,Kg,,pitsias,21-10-2025,27-10-2025,
16,5205461402768,Ρόκα ,1.1,1.1,5205461402768.jpg,Λαχανικά,Kg,,pitsias,21-10-2025,27-10-2025,
17.2,2100104000000,Πατάτες Εγχώριες,1.08,1.08,2100104000000.jpg,Λαχανικά,Kg,,pitsias,21-10-2025,27-10-2025,
18,20906689,Σκόρδα σε δίχτυ 3 τεμάχια,1.28,1.28,20906689.jpg,Λαχανικά,τμχ.,,pitsias,21-10-2025,27-10-2025,
19,2100111000000,Κρεμμύδια Ξερά ,0.9,0.9,2100111000000.jpg,Λαχανικά,Kg,,pitsias,21-10-2025,27-10-2025,
20,22106,Κρεμμύδια Φρέσκα,0.75,0.75,22106.jpg,Λαχανικά,Kg,,pitsias,21-10-2025,27-10-2025,
21,2100134000000,Σπανάκι φρέσκο,2.25,2.25,2100134000000.jpg,Λαχανικά,Kg,,pitsias,21-10-2025,27-10-2025,
22,2100141000000,Παντζάρια ,0.98,0.98,2100141000000.jpg,Λαχανικά,Kg,,pitsias,21-10-2025,27-10-2025,
23,2100118000000,Καρότα ,0.75,0.75,2100118000000.jpg,Λαχανικά,Kg,,pitsias,21-10-2025,27-10-2025,
25,2100117000000,Λάχανα ,0.53,0.98,2100117000000.jpg,Λαχανικά,Kg,,pitsias,21-10-2025,27-10-2025,
26,2100135000000,Κουνουπίδια ,1.88,1.88,2100135000000.jpg,Λαχανικά,Kg,,pitsias,21-10-2025,27-10-2025,
27,210013800000,Μπρόκολο ,1.95,1.95,210013800000.jpg,Λαχανικά,Kg,,pitsias,21-10-2025,27-10-2025,
28.1,2100106000000,Πιπεριές ,2.93,2.93,2100106000000.jpg,Λαχανικά,Kg,,pitsias,21-10-2025,27-10-2025,
28.2,2100107000000,Πιπεριές ,2.48,2.48,2100107000000.jpg,Λαχανικά,Kg,,pitsias,21-10-2025,27-10-2025,
29,2100113000000,Μελιτζάνες ,1.48,1.48,2100113000000.jpg,Λαχανικά,Kg,,pitsias,21-10-2025,27-10-2025,
30,22108,Μαϊντανός ,0.65,0.65,22108.jpg,Λαχανικά,Kg,,pitsias,21-10-2025,27-10-2025,
31,22109,’νηθος ,0.75,0.75,22109.jpg,Λαχανικά,Kg,,pitsias,21-10-2025,27-10-2025,
32,2100132000000,Σέλινο ,1.98,1.98,2100132000000.jpg,Λαχανικά,Kg,,pitsias,21-10-2025,27-10-2025,
1,109295,Σταφύλια,2.29,2.29,1.png,Φρούτα,Kg,,synka,21-10-2025,27-10-2025,
2,09403,Λεμόνια,2.05,2.05,2.png,Φρούτα,Kg,,synka,21-10-2025,27-10-2025,
3,203617,Μπανάνες,1.45,1.45,3.png,Φρούτα,Kg,,synka,21-10-2025,27-10-2025,
4,06957,Πορτοκάλια,1.68,1.68,4.png,Φρούτα,Kg,,synka,21-10-2025,27-10-2025,
5,23722,Μανταρίνια,2.25,2.25,5.png,Φρούτα,Kg,,synka,21-10-2025,27-10-2025,
6,05693,Αχλάδια,2.37,2.37,6.png,Φρούτα,Kg,,synka,21-10-2025,27-10-2025,
7.1,05690,Μήλα Golden Delicious,1.98,1.98,71.png,Φρούτα,Kg,,synka,21-10-2025,27-10-2025,
7.2,05762,Μήλα Granny Smith,2.05,2.05,72.png,Φρούτα,Kg,,synka,21-10-2025,27-10-2025,
7.3,05700,Μήλα Starkin Delicious,1.98,1.98,73.png,Φρούτα,Kg,,synka,21-10-2025,27-10-2025,
7.4,18323,Μήλα Gala,2.19,2.19,74.png,Φρούτα,Kg,,synka,21-10-2025,27-10-2025,
8,18370,Ρόδια,2.65,2.65,8.png,Φρούτα,Kg,,synka,21-10-2025,27-10-2025,
9,03702,Μανιτάρια,4.15,4.15,9.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
10,0,Αγκινάρες,0,0,10.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
11,06729,Τομάτες,1.80,1.80,11.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
12,160308,Τοματίνια,4.29,4.29,12.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
13,05760,Αγγούρια,1.68,1.68,13.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
14,05761,Κολοκύθια,2.89,2.89,14.png,Λαχανικά,kg,,synka,21-10-2025,27-10-2025,
15,05703,Μαρούλια,2.72,2.72,15.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
16,67995,Ρόκα,6.40,6.40,16.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
17.1,97132,Πατάτες Κύπρου,1.55,1.55,171.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
17.2,56591,Πατάτες εγχώριες,0.79,0.79,172.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
17.3 ,0,Πατάτες εισαγωγής,0,0,173 .png,,,,synka,21-10-2025,27-10-2025,
18,18963,Σκόρδα,5.68,5.68,18.png,Λαχανικά,τμχ.,,synka,21-10-2025,27-10-2025,
19,125220,Κρεμμύδια ξερά,0.86,0.86,19.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
20,146649,Κρεμμύδια φρέσκα,6.90,6.90,20.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
21,06956,Σπανάκι,2.19,2.19,21.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
22,06784,Παντζάρια,1.49,1.49,22.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
23,05699,Καρότα,0.75,0.75,23.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
24,05775,Ραπανάκια,7.12,7.12,24.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
25,05698,Λάχανα,0.49,0.49,25.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
26,05764,Κουνουπίδια,2.25,2.25,26.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
27,05771,Μπρόκολο,2.75,2.75,27.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
28.1,05701,Πιπεριές χονδρές,2.25,2.25,281.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
28.2,18855,Πιπεριές μακριές,2.35,2.35,282.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
29,05767,Μελιτζάνες,1.75,1.75,29.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
30,145131,Μαϊντανός,6.80,6.80,30.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
31,164662,Άνηθος,7.80,7.80,31.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
32,05770,Σέλινο,6.80,6.80,32.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
33,11757,Φασολάκια,4.29,4.29,33.png,Λαχανικά,Kg,,synka,21-10-2025,27-10-2025,
13,5235,Αγγούρια,2.35,2.35,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
31,5242,Aνηθος,0.78,0.78,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
6,5317,Αχλάδια,2.45,2.45,,Φρούτα,Kg,,xalkiadakis,21-10-2025,27-10-2025,
23,5212,Καρότα,0.78,0.78,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
14,177209,Κολοκύθια,3.15,3.15,,Λαχανικά,kg,,xalkiadakis,21-10-2025,27-10-2025,
