CATEGORY,BARCODE,NAME,PRICE_MIN,PRICE_MAX,IMAGE,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to
1,7063330,Σταφύλια,3.97,3.97,stafilia.jpg,Φρούτα,Kg,,ab,10-12-2024,16-12-2024
11,7063667,Τομάτες,2.45,2.95,ntomates.jpg,Λαχανικά,Kg,,ab,10-12-2024,16-12-2024
12,7063697,Τοματίνια,5.19,11.16,ntomatinia.jpg,Λαχανικά,Kg,,ab,10-12-2024,16-12-2024
13,7063652,Αγγούρια,0.5,1.95,aggouria.jpg,Λαχανικά,Kg,,ab,10-12-2024,16-12-2024
14,7063710,Κολοκύθια,2.28,5.98,kolokuthia.jpg,Λαχανικά,kg,,ab,10-12-2024,16-12-2024
15,7063845,Μαρούλια,0.74,1.28,maroulia.jpg,Λαχανικά,Kg,,ab,10-12-2024,16-12-2024
16,7338136,Ρόκα,1.31,1.31,roka.jpg,Λαχανικά,Kg,,ab,10-12-2024,16-12-2024
17.1,7064162,Πατάτες Κύπρου,1.72,1.72,patates_kuprou.jpg,Λαχανικά,Kg,,ab,10-12-2024,16-12-2024
17.2,7335944,Πατάτες εγχώριες,1.04,2.19,patates_egxories.jpg,Λαχανικά,Kg,,ab,10-12-2024,16-12-2024
18,7064239,Σκόρδα (κομμάτι),0.65,0.65,skorda.jpg,Λαχανικά,τμχ.,,ab,10-12-2024,16-12-2024
19,7064213,Κρεμμύδια ξερά,0.68,1.63,kremmudia_xeria.jpg,Λαχανικά,Kg,,ab,10-12-2024,16-12-2024
2,7062943,Λεμόνια,1.22,2.47,lemonia.jpg,Φρούτα,Kg,,ab,10-12-2024,16-12-2024
20,7064229,Κρεμμύδια φρέσκα,2.26,2.26,kremmudia_freska.jpg,Λαχανικά,Kg,,ab,10-12-2024,16-12-2024
21,7063904,Σπανάκι,1.89,4.59,spanaki.jpg,Λαχανικά,Kg,,ab,10-12-2024,16-12-2024
22,7063905,Παντζάρια,1.39,3.68,pantzaria.jpg,Λαχανικά,Kg,,ab,10-12-2024,16-12-2024
23,7063924,Καρότα,0.87,2.29,karota.jpg,Λαχανικά,Kg,,ab,10-12-2024,16-12-2024
24,7063936,Ραπανάκια,0.92,0.92,rapanakia.jpg,Λαχανικά,Kg,,ab,10-12-2024,16-12-2024
25,7063804,Λάχανα,0.89,1.59,laxana.jpg,Λαχανικά,Kg,,ab,10-12-2024,16-12-2024
26,7063767,Κουνουπίδια,1.98,5.58,kounoupidia.jpg,Λαχανικά,Kg,,ab,10-12-2024,16-12-2024
27,7063823,Μπρόκολο,3.07,5.44,mprokolo.jpg,Λαχανικά,Kg,,ab,10-12-2024,16-12-2024
28.1,7063729,Πιπεριές χονδρές,1.99,3.94,piperies_xondres.jpg,Λαχανικά,Kg,,ab,10-12-2024,16-12-2024
28.2,7063738,Πιπεριές μακριές,2.29,2.29,piperies_makries.jpg,Λαχανικά,Kg,,ab,10-12-2024,16-12-2024
29,7063831,Μελιτζάνες,2.09,3.59,melitzanes.jpg,Λαχανικά,Kg,,ab,10-12-2024,16-12-2024
3,7063298,Μπανάνες,1.85,2.04,bananes.jpg,Φρούτα,Kg,,ab,10-12-2024,16-12-2024
30,7064307,Μαϊντανός,0.69,1.73,maintanos.jpg,Λαχανικά,Kg,,ab,10-12-2024,16-12-2024
31,7064310,Άνηθος,0.69,1.73,anithos.jpg,Λαχανικά,Kg,,ab,10-12-2024,16-12-2024
32,7064311,Σέλινο,2.45,3.39,selino.jpg,Λαχανικά,Kg,,ab,10-12-2024,16-12-2024
33,7063776,Φασολάκια ,3.89,3.89,fasolakia.jpg,Λαχανικά,Kg,,ab,10-12-2024,16-12-2024
4,7062871,Πορτοκάλια Βαλέντσια ,1.12,2.68,portokalia.jpg,Φρούτα,Kg,,ab,10-12-2024,16-12-2024
5,7062908,Μανταρίνια,1.79,2.92,mantarinia.jpg,Φρούτα,Kg,,ab,10-12-2024,16-12-2024
6,7125570,Αχλάδια,1.46,6.22,axladia.jpg,Φρούτα,Kg,,ab,10-12-2024,16-12-2024
7.1,7062828,Μήλα Golden Delicious,1.79,4.25,mila_golden_delicious.jpg,Φρούτα,Kg,,ab,10-12-2024,16-12-2024
7.2,7062840,Μήλα Granny Smith ,1.69,4.25,mila_granny_smith.jpg,Φρούτα,Kg,,ab,10-12-2024,16-12-2024
7.3,7633877,Μήλα Starkin Delicious,1.14,3.68,mila_starkin_delicious.jpg,Φρούτα,Kg,,ab,10-12-2024,16-12-2024
7.4,7062808,Μήλα Gala,1.75,4.25,mila_gala.jpg,Φρούτα,Kg,,ab,10-12-2024,16-12-2024
8,7063274,Ρόδια,2.36,2.8,rodia.jpg,Φρούτα,Kg,,ab,10-12-2024,16-12-2024
9,7064279,Μανιτάρια,1.29,1.29,manitaria.jpg,Λαχανικά,Kg,,ab,10-12-2024,16-12-2024
24,16598,Ραπανάκια,2.4,2.4,16598.jpg,Λαχανικά,Kg,,bazaar,10-12-2024,16-12-2024
5,16645,Μανταρίνια,1.85,1.85,16645.jpg,Φρούτα,Kg,,bazaar,10-12-2024,16-12-2024
22,19002,Παντζάρια,1.49,1.56,19002.jpg,Λαχανικά,Kg,,bazaar,10-12-2024,16-12-2024
11,19004,Τομάτες,1.76,2.49,19004.jpg,Λαχανικά,Kg,,bazaar,10-12-2024,16-12-2024
