CATEGORY,BARCODE,NAME,PRICE_MIN,PRICE_MAX,IMAGE,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to
5,7062908,Μανταρίνια,1.98,2.52,mantarinia.jpg,Φρούτα,Kg,,ab,26-08-2025,01-09-2025
6,7125570,Αχλάδια,1.39,6.22,axladia.jpg,Φρούτα,Kg,,ab,26-08-2025,01-09-2025
7.1,7062828,Μήλα Golden Delicious,1.89,4.36,mila_golden_delicious.jpg,Φρούτα,Kg,,ab,26-08-2025,01-09-2025
7.2,7062840,Μήλα Granny Smith ,2.02,4.49,mila_granny_smith.jpg,Φρούτα,Kg,,ab,26-08-2025,01-09-2025
7.3,7633877,Μήλα Starkin Delicious,1.45,4.86,mila_starkin_delicious.jpg,Φρούτα,Kg,,ab,26-08-2025,01-09-2025
7.4,7062808,Μήλα Gala,2.15,4.15,mila_gala.jpg,Φρούτα,Kg,,ab,26-08-2025,01-09-2025
8,7063274,Ρόδια,4.19,2.71,rodia.jpg,Φρούτα,Kg,,ab,26-08-2025,01-09-2025
9,7064279,Μανιτάρια,1.42,1.42,manitaria.jpg,Λαχανικά,Kg,,ab,26-08-2025,01-09-2025
22,19002,Παντζάρια,1.48,1.48,19002.jpg,Λαχανικά,Kg,,bazaar,26-08-2025,01-09-2025
11,19004,Τομάτες,2.24,2.24,19004.jpg,Λαχανικά,Kg,,bazaar,26-08-2025,01-09-2025
14,19008,Κολοκύθια,0.98,0.98,19008.jpg,Λαχανικά,kg,,bazaar,26-08-2025,01-09-2025
2,19011,Λεμόνια,2.78,2.78,19011.jpg,Φρούτα,Kg,,bazaar,26-08-2025,01-09-2025
25,19012,Λάχανα,0.68,0.68,19012.jpg,Λαχανικά,Kg,,bazaar,26-08-2025,01-09-2025
7.2,19023,Μήλα Granny Smith,2.29,2.29,19023.jpg,Φρούτα,Kg,,bazaar,26-08-2025,01-09-2025
26,19028,Κουνουπίδια,3.2,3.2,19028.jpg,Λαχανικά,Kg,,bazaar,26-08-2025,01-09-2025
29,19034,Μελιτζάνες,1.09,1.09,19034.jpg,Λαχανικά,Kg,,bazaar,26-08-2025,01-09-2025
28.2,19036,Πιπεριές μακριές,2.8,2.98,19036.jpg,Λαχανικά,Kg,,bazaar,26-08-2025,01-09-2025
6,19042,Αχλάδια,2.95,2.95,19042.jpg,Φρούτα,Kg,,bazaar,26-08-2025,01-09-2025
30,19044,Μαϊντανός,0.5,0.5,19044.jpg,Λαχανικά,Kg,,bazaar,26-08-2025,01-09-2025
31,19045,’νηθος,0.62,0.62,19045.jpg,Λαχανικά,Kg,,bazaar,26-08-2025,01-09-2025
21,19046,Σπανάκι,2.8,2.8,19046.jpg,Λαχανικά,Kg,,bazaar,26-08-2025,01-09-2025
13,19052,Αγγούρια,1.9,1.9,19052.jpg,Λαχανικά,Kg,,bazaar,26-08-2025,01-09-2025
32,19067,Σέλινο,0.55,0.55,19067.jpg,Λαχανικά,Kg,,bazaar,26-08-2025,01-09-2025
20,19071,Κρεμμύδια φρέσκα,0.65,0.65,19071.jpg,Λαχανικά,Kg,,bazaar,26-08-2025,01-09-2025
27,19076,Μπρόκολο,3.49,3.49,19076.jpg,Λαχανικά,Kg,,bazaar,26-08-2025,01-09-2025
0,19107,Φρούτα,1.28,1.28,19107.jpg,,,,bazaar,26-08-2025,01-09-2025
15,19119,Μαρούλια,0.65,0.65,19119.jpg,Λαχανικά,Kg,,bazaar,26-08-2025,01-09-2025
7.1,19124,Μήλα Golden Delicious,3.09,3.09,19124.jpg,Φρούτα,Kg,,bazaar,26-08-2025,01-09-2025
9,19173,Μανιτάρια,4.15,4.15,19173.jpg,Λαχανικά,Kg,,bazaar,26-08-2025,01-09-2025
23,19185,Καρότα,0.95,0.95,19185.jpg,Λαχανικά,Kg,,bazaar,26-08-2025,01-09-2025
19,19210,Κρεμμύδια ξερά,0.89,0.89,19210.jpg,Λαχανικά,Kg,,bazaar,26-08-2025,01-09-2025
28.1,19806,Πιπεριές χονδρές,1.65,1.65,19806.jpg,Λαχανικά,Kg,,bazaar,26-08-2025,01-09-2025
7.4,19914,Μήλα Gala,2.65,2.65,19914.jpg,Φρούτα,Kg,,bazaar,26-08-2025,01-09-2025
1,19921,Σταφύλια,2.18,2.98,19921.jpg,Φρούτα,Kg,,bazaar,26-08-2025,01-09-2025
17,19948,Πατάτες,1.04,1.04,19948.jpg,Λαχανικά,Kg,,bazaar,26-08-2025,01-09-2025
33,19962,Φασολάκια,5.57,5.57,19962.jpg,Λαχανικά,Kg,,bazaar,26-08-2025,01-09-2025
16,5200374820104,Ρόκα,1.17,1.17,5200374820104.jpg,Λαχανικά,Kg,,bazaar,26-08-2025,01-09-2025
18,5202336028665,Σκόρδα (κομμάτι),0.45,0.45,5202336028665.jpg,Λαχανικά,τμχ.,,bazaar,26-08-2025,01-09-2025
1,397331,"ΣΤΑΦΥΛΙΑ ΣΟΥΛΤΑΝΙΝΑ Α"" ΕΓΧΩΡΙΑ",3.25,3.25,,Φρούτα,Kg,,galaxias,26-08-2025,01-09-2025
1,80032109,ΣΤΑΦΥΛΙΑ ΑΤΤΙΚΗ ΕΓΧΩΡΙΑ,2.96,2.96,,Φρούτα,Kg,,galaxias,26-08-2025,01-09-2025
2,397141,ΛΕΜΟΝΙΑ ΕΙΣΑΓΩΓΗΣ,2.7,2.7,,Φρούτα,Kg,,galaxias,26-08-2025,01-09-2025
3,397184,ΜΠΑΝΑΝΕΣ ΕΙΣΑΓΩΓΗΣ,1.48,1.85,,Φρούτα,Kg,,galaxias,26-08-2025,01-09-2025
4,397179,ΠΟΡΤΟΚΑΛΙΑ ΕΓΧΩΡΙΑ ΔΙΧΤΥ ΚΙΛΟ,1.07,1.07,,Φρούτα,Kg,,galaxias,26-08-2025,01-09-2025
6,397046,ΑΧΛΑΔΙΑ ΚΡΥΣΤΑΛΙΑ ΕΓΧΩΡΙΑ,2.32,2.32,,Φρούτα,Kg,,galaxias,26-08-2025,01-09-2025
6,397314,ΑΧΛΑΔΙΑ ΚΟΣΙΑ ΕΓΧΩΡΙΑ ,2.52,2.52,,Φρούτα,Kg,,galaxias,26-08-2025,01-09-2025
6,397315,ΑΧΛΑΔΙΑ ΣΑΝΤΕΣ Α' ΕΓΧΩΡΙΑ ,2.78,2.78,,Φρούτα,Kg,,galaxias,26-08-2025,01-09-2025
7,397169,ΜΗΛΑ FUJI ΕΓΧΩΡΙΑ,2.6,2.6,,Φρούτα,Kg,,galaxias,26-08-2025,01-09-2025
7.1,397067,ΜΗΛΑ ΓΚΟΛΝΤΕΝ  ΕΙΣΑΓΩΓΗΣ,2.23,2.23,,Φρούτα,Kg,,galaxias,26-08-2025,01-09-2025
7.2,397172,ΜΗΛΑ ΣΜΙΘ ΕΓΧΩΡΙΑ (ΞΙΝΟΜΗΛΑ) ΕΓΧΩΡΙΑ,1.98,1.98,,Φρούτα,Kg,,galaxias,26-08-2025,01-09-2025
7.3,397167,ΜΗΛΑ ΣΤΑΡΚΙΝ ΕΓΧΩΡΙΑ,1.63,1.63,,Φρούτα,Kg,,galaxias,26-08-2025,01-09-2025
7.4,397170,ΜΗΛΑ ΓΚΑΛΑ ΕΓΧΩΡΙΑ,1.98,1.98,,Φρούτα,Kg,,galaxias,26-08-2025,01-09-2025
8,397231,ΡΟΔΙΑ ΕΙΣΑΓΩΓΗΣ,5.5,5.5,,Φρούτα,Kg,,galaxias,26-08-2025,01-09-2025
9,397150,ΜΑΝΙΤΑΡΙΑ CHAMPION ΤΥΠ/ΝΟ ΕΙΣΑΓΩΓΗΣ,1.87,1.87,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
11,397193,ΝΤΟΜΑΤΕΣ ΕΓΧΩΡΙΕΣ,1.75,2.15,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
12,80022643,ΝΤΟΜΑΤΙΝΙΑ ΔΑΚΡΥ(ΒΕΛΑΝΙΔΙΑ)ΕΓΧΩΡΙΑ,3.58,3.58,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
12,397255,ΝΤΟΜΑΤΙΝΙΑ ΕΓΧΩΡΙΑ ΚΙΛ,3.58,3.58,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
13,397004,ΑΓΓΟΥΡΙΑ Α' ΕΓΧΩΡΙΑ ΤΕΜ ,0.52,0.52,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
14,397110,ΚΟΛΟΚΥΘΙΑ ΕΓΧΩΡΙΑ ,1.32,1.32,,Λαχανικά,kg,,galaxias,26-08-2025,01-09-2025
15,397161,ΜΑΡΟΥΛΙΑ ΕΓΧΩΡΙΑ ΤΕΜ,0.78,0.78,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
17.1,397196,ΠΑΤΑΤΕΣ ΕΙΣΑΓΩΓΗΣ ΚΥΠΡΟΥ,1.45,1.45,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
17.2,397197,ΠΑΤΑΤΑ ΕΓΧΩΡΙΑ Α',0.75,0.75,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
18,397243,ΣΚΟΡΔΑ ΕΓΧΩΡΙΑ ΤΕΜΑΧΙΑ,0.6,0.6,,Λαχανικά,τμχ.,,galaxias,26-08-2025,01-09-2025
19,397125,ΚΡΕΜΜΥΔΙΑ ΞΕΡΑ  -ΕΓΧΩΡΙΑ,0.88,0.88,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
20,397123,ΚΡΕΜΜΥΔΑΚΙΑ ΦΡΕΣΚΑ ΕΓΧΩΡΙΑ ΤΕΜ,0.78,0.78,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
21,397246,ΣΠΑΝΑΚΙΑ ΕΓΧΩΡΙΑ,1.98,1.98,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
22,397198,ΠΑΝΤΖΑΡΙΑ ΕΓΧΩΡΙΑ,1.38,1.38,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
23,397088,ΚΑΡΟΤΑ ΕΓΧΩΡΙΑ,0.78,0.78,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
24,397221,ΡΑΠΑΝΑΚΙΑ ΕΓΧΩΡΙΑ ΤΕΜΑΧΙΑ,1.3,1.3,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
25,397132,ΛΑΧΑΝΑ ΕΓΧΩΡΙΑ,0.72,0.72,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
26,397117,ΚΟΥΝΟΥΠΙΔΙΑ ΕΓΧΩΡΙΑ,2.2,2.2,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
27,80019785,ΜΠΡΟΚΟΛΟ ΠΑΓΟΥ ΕΓΧΩΡΙΟ,2.9,2.9,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
28,397207,ΠΙΠΕΡΙΕΣ ΠΡΑΣΙΝΕΣ ΕΓΧΩΡΙΕΣ,1.75,1.75,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
28.1,80013506,ΠΙΠΕΡΙΕΣ ΝΤΟΛΜΑ ΕΓΧΩΡΙΕΣ ΚΙΛ,1.88,1.88,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
28.2,397206,ΠΙΠΕΡΙΕΣ ΚΕΡΑΤΑ Α' ΕΓΧΩΡΙΕΣ,2.28,2.28,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
29,397263,ΜΕΛΙΤΖΑΝΕΣ ΦΛΑΣΚΕΣ ΕΓΧΩΡΙΕΣ,1.29,1.29,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
30,397148,ΜΑΙΝΤΑΝΟΣ ΕΓΧΩΡΙΟΣ ΤΕΜ,0.62,0.62,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
31,397015,ΑΝΙΘΑ ΕΓΧΩΡΙΑ ΤΕΜΑΧΙΟ,0.8,0.8,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
32,80023018,ΣΕΛΙΝΟ ΕΓΧΩΡΙΑ ΤΕΜΑΧΙΟ,0.6,0.6,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
33,397260,ΦΑΣΟΛΙΑ ΜΠΑΡΜΠΟΥΝΙΑ ΕΓΧΩΡΙΑ,3.18,3.18,,Λαχανικά,Kg,,galaxias,26-08-2025,01-09-2025
1,2130008000000,ΣΤΑΦΥΛΙΑ ΜΑΥΡΑ ΑΣΠΟΡΑ,2.99,2.99,1_Stafilia_Kokkina_Aspora.jpg,Φρούτα,Kg,,egnatia,26-08-2025,01-09-2025
2,2130013000000,ΛΕΜΟΝΙΑ,2.69,2.69,2_Lemonia.jpg,Φρούτα,Kg,,egnatia,26-08-2025,01-09-2025
3,2130012000000,ΜΠΑΝΑΝΕΣ,1.59,1.59,3_Mpananes.jpg,Φρούτα,Kg,,egnatia,26-08-2025,01-09-2025
4,2130115000000,ΠΟΡΤΟΚΑΛΙΑ,1.09,1.99,4_Portokalia_Valencia.jpg,Φρούτα,Kg,,egnatia,26-08-2025,01-09-2025
6,2130025000000,ΑΧΛΑΔΙΑ,2.49,2.49,6_Achladia_Kristalia.jpg,Φρούτα,Kg,,egnatia,26-08-2025,01-09-2025
7.1,2130052000000,ΜΗΛΑ ΓΚΟΛΝΤΕΝ,1.89,1.89,7.1_Mila_Golden.jpg,Φρούτα,Kg,,egnatia,26-08-2025,01-09-2025
7.2,2130009000000,ΜΗΛΑ ΠΡΑΣΙΝΑ,1.99,1.99,7.2_Mila_Granny_Smith.jpg,Φρούτα,Kg,,egnatia,26-08-2025,01-09-2025
9,5200120110015,ΜΑΝΙΤΑΡΙΑ 500ΓΡ,2.49,2.49,9_Manitaria_Leuka_sisk_500g.jpg,Λαχανικά,Kg,,egnatia,26-08-2025,01-09-2025
11,2130010000000,ΤΟΜΑΤΕΣ,1.89,1.89,11_Tomates.jpg,Λαχανικά,Kg,,egnatia,26-08-2025,01-09-2025
12,5200107690028,ΤΟΜΑΤΙΝΙΑ ΣΥΣΚ. 250ΓΡ,1.69,1.69,12_Tomatinia_250g.jpg,Λαχανικά,Kg,,egnatia,26-08-2025,01-09-2025
13,2130028000000,ΑΓΓΟΥΡΙΑ,0.52,0.52,13_Aggouria.jpg,Λαχανικά,Kg,,egnatia,26-08-2025,01-09-2025
14,2130040000000,ΚΟΛΟΚΥΘΙΑ,1.05,1.05,14_Kolokithia.jpg,Λαχανικά,kg,,egnatia,26-08-2025,01-09-2025
15,2130037000000,ΜΑΡΟΥΛΙ ΣΓΟΥΡΟ ΤΕΜΑΧΙΟ,0.79,0.79,15_Sgouro_Marouli_Temaxio.jpg,Λαχανικά,Kg,,egnatia,26-08-2025,01-09-2025
17.3,2130153000000,ΠΑΤΑΤΕΣ ΕΙΣΑΓΩΜΕΝΕΣ ΣΕ ΔΙΧΤΥ,0.79,0.79,17.2_Patates_Egxories.jpg,Λαχανικά,Kg,,egnatia,26-08-2025,01-09-2025
18,3838900274224,ΣΚΟΡΔΑ ΣΕ ΔΙΧΤΥ 3ΤΕΜ,1.29,1.29,18_Skorda_3temaxia.jpg,Λαχανικά,τμχ.,,egnatia,26-08-2025,01-09-2025
19,2130005000000,ΚΡΕΜΜΥΔΙΑ ΣΕ ΔΙΧΤΥ,0.89,0.89,19_Kremmidia_Aspra.jpg,Λαχανικά,Kg,,egnatia,26-08-2025,01-09-2025
20,2130036000000,ΚΡΕΜΜΥΔΑΚΙ ΦΡΕΣΚΟ,0.75,0.75,20_Kremmidaki_Fresko_Temaxio.jpg,Λαχανικά,Kg,,egnatia,26-08-2025,01-09-2025
23,2130014000000,ΚΑΡΟΤΑ ΣΕ ΣΑΚΟΥΛΑΚΙ,0.92,0.92,23_Karota.jpg,Λαχανικά,Kg,,egnatia,26-08-2025,01-09-2025
28.1,2130024000000,ΠΙΠΕΡΙΕΣ ΓΕΜΙΣΤΕΣ,1.59,1.59,28.1_Piperies_Xondres_Gia_Gemista.jpg,Λαχανικά,Kg,,egnatia,26-08-2025,01-09-2025
28.2,2130033000000,ΠΙΠΕΡΙΕΣ ΓΛΥΚΕΣ,2.29,2.29,28.1_Piperies_Makries_Glikes.jpg,Λαχανικά,Kg,,egnatia,26-08-2025,01-09-2025
29,2130022000000,ΜΕΛΙΤΖΑΝΕΣ,1.15,1.15,29_Melitzanes.jpg,Λαχανικά,Kg,,egnatia,26-08-2025,01-09-2025
30,2130016000000,ΜΑΙΝΔΑΝΟΣ,0.62,0.62,30_Maindanos_Temaxio.jpg,Λαχανικά,Kg,,egnatia,26-08-2025,01-09-2025
31,2130017000000,ΑΝΙΘΟΣ,0.62,0.62,31_Anithos_Temaxio.jpg,Λαχανικά,Kg,,egnatia,26-08-2025,01-09-2025
32,2130031000000,ΣΕΛΙΝΟ,3.99,3.99,32_Selino.jpg,Λαχανικά,Kg,,egnatia,26-08-2025,01-09-2025
1,1044,Σταφύλια,3.02,3.39,1044.jpg,Φρούτα,Kg,,kritikos,26-08-2025,01-09-2025
2,1040,Λεμόνια,2.79,2.79,1040.jpg,Φρούτα,Kg,,kritikos,26-08-2025,01-09-2025
3,1000,Μπανάνες,1.50,2.29,1000.jpg,Φρούτα,Kg,,kritikos,26-08-2025,01-09-2025
4,1042,Πορτοκάλια ,1.19,1.39,1042.jpg,Φρούτα,Kg,,kritikos,26-08-2025,01-09-2025
6,1032,Αχλάδια,2.25,2.39,1032.jpg,Φρούτα,Kg,,kritikos,26-08-2025,01-09-2025
7,1006,Μήλα,2.03,2.19,1006.jpg,Φρούτα,Kg,,kritikos,26-08-2025,01-09-2025
7.2,1057,Μήλα Granny Smith ,2.28,2.59,1057.jpg,Φρούτα,Kg,,kritikos,26-08-2025,01-09-2025
7.4,1152,Μήλα Gala,1.95,2.19,1152.jpg,Φρούτα,Kg,,kritikos,26-08-2025,01-09-2025
8,1082,Ρόδια,6.22,6.59,1082.jpg,Φρούτα,Kg,,kritikos,26-08-2025,01-09-2025
9,1476,Μανιτάρια,4.90,5.78,1476.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
11,1009,Τομάτες,1.99,2.29,1009.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
12,718070,Τοματίνια,5.38,5.98,718070.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
13,1004,Αγγούρια,1.46,1.69,1004.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
14,1025,Κολοκύθια,1.04,1.45,1025.jpg,Λαχανικά,kg,,kritikos,26-08-2025,01-09-2025
15,1002,Μαρούλια,1.29,1.42,1002.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
16,863566,Ρόκα,10.90,13.60,863566.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
17,1014,Πατάτες,0.66,0.89,1014.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
17.1,1848,Πατάτες Κύπρου,1.43,1.59,1848.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
17.3 ,1849,Πατάτες εισαγωγής,1.78,2.15,1849.jpg,,,,kritikos,26-08-2025,01-09-2025
18,718769,Σκόρδα (κομμάτι),7.50,7.50,718769.jpg,Λαχανικά,τμχ.,,kritikos,26-08-2025,01-09-2025
19,1041,Κρεμμύδια ξερά,0.73,1.22,1041.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
20,1001,Κρεμμύδια φρέσκα,3.31,3.54,1001.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
21,1043,Σπανάκι,1.83,2.29,1043.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
22,1059,Παντζάρια,1.30,1.69,1059.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
23,702639,Καρότα,1.12,1.98,702639.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
25,1019,Λάχανα,0.77,0.89,1019.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
26,1036,Κουνουπίδια,2.12,2.39,1036.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
27,1052,Μπρόκολο,3.66,3.25,1052.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
28,1008,Πιπεριές,1.89,2.39,1008.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
28.1,1325,Πιπεριές χονδρές,1.91,1.95,1325.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
28.2,1131,Πιπεριές μακριές,3.19,3.19,1131.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
29,1027,Μελιτζάνες,1.11,1.32,1027.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
30,1030,Μαϊντανός,2.80,3.52,1030.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
31,1024,’νηθος,5.46,7.47,1024.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
32,1023,Σέλινο,2.79,2.80,1023.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
33,1088,Φασολάκια ,3.49,3.99,1088.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
19,774036,Κρεμμύδια ξερά,0.72,0.89,774036.jpg,Λαχανικά,Kg,,kritikos,26-08-2025,01-09-2025
1,14202245,Σταφύλια,2.49,3.29,14202245_1.jpg,Φρούτα,Kg,,marketin,26-08-2025,01-09-2025
2,14202067,Λεμόνια,2.59,2.79,14202067_1.jpg,Φρούτα,Kg,,marketin,26-08-2025,01-09-2025
3,14202293,Μπανάνες,1.25,1.89,14202293_1.jpg,Φρούτα,Kg,,marketin,26-08-2025,01-09-2025
4,14202467,Πορτοκάλια,1.09,1.28,14202467_1.jpg,Φρούτα,Kg,,marketin,26-08-2025,01-09-2025
6,14202768,Αχλάδια,2.3,2.45,14202768_1.jpg,Φρούτα,Kg,,marketin,26-08-2025,01-09-2025
7.4,14202105,Μήλα Gala,1.94,2.09,14202105_1.jpg,Φρούτα,Kg,,marketin,26-08-2025,01-09-2025
9,14202126,Μανιτάρια,1.37,4.19,14202126_1.jpg,Λαχανικά,Kg,,marketin,26-08-2025,01-09-2025
11,14202121,Τομάτες,1.75,2.19,14202121_1.jpg,Λαχανικά,Kg,,marketin,26-08-2025,01-09-2025
12,89009116,Τοματίνια,1.67,1.95,89009116_1.jpg,Λαχανικά,Kg,,marketin,26-08-2025,01-09-2025
13,14202005,Αγγούρια,0.52,1.75,14202005_1.jpg,Λαχανικά,Kg,,marketin,26-08-2025,01-09-2025
14,14202384,Κολοκύθια,1.11,1.25,14202384_1.jpg,Λαχανικά,kg,,marketin,26-08-2025,01-09-2025
15,14202591,Μαρούλια,0.7,0.79,14202591_1.jpg,Λαχανικά,Kg,,marketin,26-08-2025,01-09-2025
16,14202031,Ρόκα,0.85,0.95,14202031_1.jpg,Λαχανικά,Kg,,marketin,26-08-2025,01-09-2025
17.1,89089334,Πατάτες Κύπρου,2.89,3.19,transparent.png,Λαχανικά,Kg,,marketin,26-08-2025,01-09-2025
17.3 ,14202108,Πατάτες εισαγωγής,0.58,2.45,14202108_1.jpg,,,,marketin,26-08-2025,01-09-2025
18,14202156,Σκόρδα (κομμάτι),0.6,0.69,14202156_1.jpg,Λαχανικά,τμχ.,,marketin,26-08-2025,01-09-2025
19,14202389,Κρεμμύδια ξερά,0.88,0.97,14202389_1.jpg,Λαχανικά,Kg,,marketin,26-08-2025,01-09-2025
20,89004469,Κρεμμύδια φρέσκα,0.75,0.95,89004469_1.jpg,Λαχανικά,Kg,,marketin,26-08-2025,01-09-2025
23,14202232,Καρότα,0.78,0.89,14202232_1.jpg,Λαχανικά,Kg,,marketin,26-08-2025,01-09-2025
