CATEGORY,BARCODE,NAME,PRICE_MIN,PRICE_MAX,IMAGE,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,null
31,198001                                                      ,Άνηθος,0.85,0.85,198001_E1.jpg,Λαχανικά,Kg,,mymarket,12-05-2026,18-05-2026,
32,198002                                                      ,Σέλινο,2.15,2.15,198002_E1.jpg,Λαχανικά,Kg,,mymarket,12-05-2026,18-05-2026,
33,198016                                                      ,Φασολάκια ,5.98,5.98,198016_E1.jpg,Λαχανικά,Kg,,mymarket,12-05-2026,18-05-2026,
1,1,ΣΤΑΦΥΛΙΑ,4.25,4.25,,Φρούτα,Kg,,sklavenitis,12-05-2026,18-05-2026,
2,2,ΛΕΜΟΝΙΑ,2.18,2.18,,Φρούτα,Kg,,sklavenitis,12-05-2026,18-05-2026,
3,3,ΜΠΑΝΑΝΕΣ,1.32,1.88,,Φρούτα,Kg,,sklavenitis,12-05-2026,18-05-2026,
4,4,ΠΟΡΤΟΚΑΛΙΑ ΒΑΛΕΝΤΣΙΑ,0.92,1.04,,Φρούτα,Kg,,sklavenitis,12-05-2026,18-05-2026,
5,5,ΜΑΝΤΑΡΙΝΙΑ,1.6,2.45,,Φρούτα,Kg,,sklavenitis,12-05-2026,18-05-2026,
6,6,ΑΧΛΑΔΙΑ,1.97,3.18,,Φρούτα,Kg,,sklavenitis,12-05-2026,18-05-2026,
7.1,7.1,ΜΗΛΑ GOLDEN DELICIOUS,1.98,1.98,,Φρούτα,Kg,,sklavenitis,12-05-2026,18-05-2026,
7.2,7.2,ΜΗΛΑ GRANNY SMITH,1.63,1.63,,Φρούτα,Kg,,sklavenitis,12-05-2026,18-05-2026,
7.3,7.3,ΜΗΛΑ STARKIN DELICIOUS,1.1,1.98,,Φρούτα,Kg,,sklavenitis,12-05-2026,18-05-2026,
8,8,ΡΟΔΙΑ,4.3,4.3,,Φρούτα,Kg,,sklavenitis,12-05-2026,18-05-2026,
9,9,ΜΑΝΙΤΑΡΙΑ,4.35,7.96,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
10,10,ΑΓΚΙΝΑΡΕΣ,0.68,0.68,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
11,11,ΝΤΟΜΑΤΕΣ,1.55,2.6,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
12,12,ΝΤΟΜΑΤΙΝΙΑ,4.3,8.92,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
13,13,ΑΓΓΟΥΡΙΑ,1.4,2.18,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
14,14,ΚΟΛΟΚΥΘΙΑ,2.1,2.35,,Λαχανικά,kg,,sklavenitis,12-05-2026,18-05-2026,
15a,15a,ΜΑΡΟΥΛΙΑ,2.5,2.5,,,,,sklavenitis,12-05-2026,18-05-2026,
15b,15b,ΜΑΡΟΥΛΙΑ ΤΕΜΑΧΙΟ,0.88,0.94,,,,,sklavenitis,12-05-2026,18-05-2026,
16,16,ΡΟΚΑ,8,8,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
17.1,17.1,ΠΑΤΑΤΕΣ ΚΥΠΡΟΥ,1.54,1.54,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
17.2,17.2,ΠΑΤΑΤΕΣ ΕΓΧΩΡΙΕΣ,0.72,1.75,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
17.3,17.3,ΠΑΤΑΤΕΣ ΕΙΣΑΓΩΓΗΣ,1.98,1.98,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
18,18,ΣΚΟΡΔΑ ΤΕΜΑΧΙΟ,0.33,0.36,,Λαχανικά,τμχ.,,sklavenitis,12-05-2026,18-05-2026,
19,19,ΚΡΕΜΜΥΔΙΑ ΞΕΡΑ,0.77,0.94,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
20,20,ΚΡΕΜΜΥΔΙΑ ΦΡΕΣΚΑ,2.73,8.4,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
21,21,ΣΠΑΝΑΚΙ,2.08,2.08,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
22,22,ΠΑΝΤΖΑΡΙΑ,1.45,1.45,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
23,23,ΚΑΡΟΤΑ,0.75,0.75,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
24,24,ΡΑΠΑΝΑΚΙΑ,6.8,6.8,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
25,25,ΛΑΧΑΝΑ,0.53,3.98,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
26,26,ΚΟΥΝΟΥΠΙΔΙΑ,2.08,2.08,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
27,27,ΜΠΡΟΚΟΛΑ,3.7,3.7,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
28.1,28.1,ΠΙΠΕΡΙΕΣ ΧΟΝΤΡΕΣ,2.78,7.08,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
28.2,28.2,ΠΙΠΕΡΙΕΣ ΜΑΚΡΙΕΣ,3.1,7.02,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
29,29,ΜΕΛΙΤΖΑΝΕΣ,2.15,2.75,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
30,30,ΜΑΪΝΤΑΝΟΣ,7.2,7.2,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
31,31,ΑΝΙΘΟΣ,7.2,7.2,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
32,32,ΣΕΛΙΝΟ,1.12,6,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
33,33,ΦΑΣΟΛΑΚΙΑ,5.98,5.98,,Λαχανικά,Kg,,sklavenitis,12-05-2026,18-05-2026,
1,254108,Σταφύλια,4.98,4.98,1.png,Φρούτα,Kg,,synka,12-05-2026,18-05-2026,
2,09403,Λεμόνια,1.55,1.48,2.png,Φρούτα,Kg,,synka,12-05-2026,18-05-2026,
3,203417,Μπανάνες,1.49,1.49,3.png,Φρούτα,Kg,,synka,12-05-2026,18-05-2026,
4,06957,Πορτοκάλια,1.15,1.15,4.png,Φρούτα,Kg,,synka,12-05-2026,18-05-2026,
5,73721,Μανταρίνια,1.89,1.89,5.png,Φρούτα,Kg,,synka,12-05-2026,18-05-2026,
6,05693,Αχλάδια,2.45,2.45,6.png,Φρούτα,Kg,,synka,12-05-2026,18-05-2026,
7.1,243673,Μήλα Golden Delicious,1.85,1.85,71.png,Φρούτα,Kg,,synka,12-05-2026,18-05-2026,
7.2,05762,Μήλα Granny Smith,1.98,1.65,72.png,Φρούτα,Kg,,synka,12-05-2026,18-05-2026,
7.3,05700,Μήλα Starkin Delicious,1.55,1.79,73.png,Φρούτα,Kg,,synka,12-05-2026,18-05-2026,
8,18370,Ρόδια,4.40,3.98,8.png,Φρούτα,Kg,,synka,12-05-2026,18-05-2026,
9,03702,Μανιτάρια,4.38,4.38,9.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
10,21304,Αγκινάρες,4.98,3.65,10.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
11,06729,Τομάτες,1.69,2.48,11.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
12,160308,Τοματίνια,5.98,3.49,12.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
13,05760,Αγγούρια,1.59,1.65,13.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
14,05761,Κολοκύθια,1.98,2.79,14.png,Λαχανικά,kg,,synka,12-05-2026,18-05-2026,
15,05703,Μαρούλια,3.92,3.92,15.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
16,67995,Ρόκα,6.40,6.40,16.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
17.1,97132,Πατάτες Κύπρου,1.25,1.37,171.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
17.2,139275,Πατάτες εγχώριες,1.16,1.19,172.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
17.3 ,48627,Πατάτες εισαγωγής,0.78,0.85,173 .png,,,,synka,12-05-2026,18-05-2026,
18,18963,Σκόρδα,5.68,5.68,18.png,Λαχανικά,τμχ.,,synka,12-05-2026,18-05-2026,
19,125220,Κρεμμύδια ξερά,0.89,0.98,19.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
20,146649,Κρεμμύδια φρέσκα,6.90,6.90,20.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
21,06956,Σπανάκι,2.68,2.48,21.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
22,06784,Παντζάρια,1.45,1.45,22.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
23,05699,Καρότα,0.82,0.86,23.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
24,05642,Ραπανάκια,7.12,7.12,24.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
25,05698,Λάχανα,0.39,0.58,25.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
26,05764,Κουνουπίδια,2.50,2.59,26.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
27,05771,Μπρόκολο,3.95,3.86,27.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
28.1,05701,Πιπεριές χονδρές,2.98,1.89,281.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
28.2,18855,Πιπεριές μακριές,2.55,2.78,282.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
29,05767,Μελιτζάνες,1.40,2.48,29.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
30,145131,Μαϊντανός,6.80,6.80,30.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
31,164662,Άνηθος,7.80,7.80,31.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
32,05770,Σέλινο,1.49,1.49,32.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
33,11757,Φασολάκια,6.29,6.40,33.png,Λαχανικά,Kg,,synka,12-05-2026,18-05-2026,
13,5235,Αγγούρια,1.72,1.72,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
31,5242,Άνηθος,0.78,0.78,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
6,5317,Αχλάδια,2.45,2.45,,Φρούτα,Kg,,xalkiadakis,12-05-2026,18-05-2026,
23,5212,Καρότα,0.88,0.88,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
14,177209,Κολοκύθια,2.78,2.78,,Λαχανικά,kg,,xalkiadakis,12-05-2026,18-05-2026,
26,5228,Κουνουπίδια,2.28,2.28,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
19,5211,Κρεμμύδια ξερά,0.95,0.95,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
20,5244,Κρεμμύδια φρέσκα,0.80,0.80,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
25,5239,Λάχανα,0.69,0.69,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
2,5298,Λεμόνια,2.10,2.10,,Φρούτα,Kg,,xalkiadakis,12-05-2026,18-05-2026,
30,5232,Μαϊντανός,0.74,0.74,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
9,29248,Μανιτάρια,4.10,4.10,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
5,177092,Μανταρίνια,0.00,0.00,,Φρούτα,Kg,,xalkiadakis,12-05-2026,18-05-2026,
15,118449,Μαρούλια,0.95,0.95,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
29,5216,Μελιτζάνες,2.65,2.65,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
7.1,5245,Μήλα Golden Delicious,2.10,2.10,,Φρούτα,Kg,,xalkiadakis,12-05-2026,18-05-2026,
7.2,5215,Μήλα Granny Smith ,2.05,2.05,,Φρούτα,Kg,,xalkiadakis,12-05-2026,18-05-2026,
7.3,5208,Μήλα Starkin Delicious,1.98,1.98,,Φρούτα,Kg,,xalkiadakis,12-05-2026,18-05-2026,
3,5237,Μπανάνες,1.70,1.70,,Φρούτα,Kg,,xalkiadakis,12-05-2026,18-05-2026,
27,5236,Μπρόκολο,3.98,3.98,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
22,5241,Παντζάρια,1.35,1.35,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
17,43492,Πατάτες,1.25,1.25,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
17.2,55033,Πατάτες εγχώριες,0.98,0.98,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
17.1,44153,Πατάτες Κύπρου,1.50,1.50,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
28.2,5321,Πιπεριές μακριές,4.68,4.68,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
28.1,5222,Πιπεριές χονδρές,2.75,2.75,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
4,5213,Πορτοκάλια Βαλέντσια,1.25,1.25,,Φρούτα,Kg,,xalkiadakis,12-05-2026,18-05-2026,
24,5273,Ραπανάκια,2.28,2.28,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
8,5323,Ρόδια,4.10,4.10,,Φρούτα,Kg,,xalkiadakis,12-05-2026,18-05-2026,
16,118438,Ρόκα,1.17,1.17,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
32,5243,Σέλινο,0.78,0.78,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
18,98893,Σκόρδα (κομμάτι),0.58,0.58,,Λαχανικά,τμχ.,,xalkiadakis,12-05-2026,18-05-2026,
21,5259,Σπανάκι,1.98,1.98,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
11,5234,Τομάτες,2.48,2.48,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
12,86360,Τοματίνια,1.96,1.96,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
33,5277,Φασολάκια ,5.78,5.78,,Λαχανικά,Kg,,xalkiadakis,12-05-2026,18-05-2026,
