CATEGORY,BARCODE,NAME,PRICE_MIN,PRICE_MAX,IMAGE,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,null
21,19046,Σπανάκι,1.6,2.15,19046.jpg,Λαχανικά,Kg,,bazaar,25-02-2025,03-03-2025,
13,19052,Αγγούρια,0.95,2.29,19052.jpg,Λαχανικά,Kg,,bazaar,25-02-2025,03-03-2025,
7.3,19066,Μήλα Starkin Delicious,1.59,2.09,19066.jpg,Φρούτα,Kg,,bazaar,25-02-2025,03-03-2025,
32,19067,Σέλινο,0.5,1.99,19067.jpg,Λαχανικά,Kg,,bazaar,25-02-2025,03-03-2025,
20,19071,Κρεμμύδια φρέσκα,0.48,0.85,19071.jpg,Λαχανικά,Kg,,bazaar,25-02-2025,03-03-2025,
8,19074,Ρόδια,8,8,19074.jpg,Φρούτα,Kg,,bazaar,25-02-2025,03-03-2025,
27,19076,Μπρόκολο,2.09,2.09,19076.jpg,Λαχανικά,Kg,,bazaar,25-02-2025,03-03-2025,
4,19100,Πορτοκάλια Βαλέντσια,1.02,1.02,19100.jpg,Φρούτα,Kg,,bazaar,25-02-2025,03-03-2025,
15,19119,Μαρούλια,0.74,2.29,19119.jpg,Λαχανικά,Kg,,bazaar,25-02-2025,03-03-2025,
7.1,19124,Μήλα Golden Delicious,1.79,2.4,19124.jpg,Φρούτα,Kg,,bazaar,25-02-2025,03-03-2025,
9,19173,Μανιτάρια,2.35,4.15,19173.jpg,Λαχανικά,Kg,,bazaar,25-02-2025,03-03-2025,
19,19210,Κρεμμύδια ξερά,0.96,0.99,19210.jpg,Λαχανικά,Kg,,bazaar,25-02-2025,03-03-2025,
3,19213,Μπανάνες,1.82,1.85,19213.jpg,Φρούτα,Kg,,bazaar,25-02-2025,03-03-2025,
10,19792,Αγκινάρες,5.95,5.95,19792.jpg,Λαχανικά,Kg,,bazaar,25-02-2025,03-03-2025,
28.1,19806,Πιπεριές χονδρές,3.89,6.72,19806.jpg,Λαχανικά,Kg,,bazaar,25-02-2025,03-03-2025,
23,19930,Καρότα,0.99,2.4,19930.jpg,Λαχανικά,Kg,,bazaar,25-02-2025,03-03-2025,
2,19938,Λεμόνια,1.12,1.19,19938.jpg,Φρούτα,Kg,,bazaar,25-02-2025,03-03-2025,
33,19962,Φασολάκια,7.2,7.2,19962.jpg,Λαχανικά,Kg,,bazaar,25-02-2025,03-03-2025,
17.3,19986,Πατάτες εισαγωγής,1.09,1.09,19986.jpg,Λαχανικά,Kg,,bazaar,25-02-2025,03-03-2025,
16,5200374820104,Ρόκα,1.09,1.17,5200374820104.jpg,Λαχανικά,Kg,,bazaar,25-02-2025,03-03-2025,
18,5202336028665,Σκόρδα (κομμάτι),0.55,0.55,5202336028665.jpg,Λαχανικά,τμχ.,,bazaar,25-02-2025,03-03-2025,
2,397140,ΛΕΜΟΝΙΑ ΕΓΧΩΡΙΑ,1,00,1,Φρούτα,Kg,,galaxias,25-02-2025,03-03-2025,"['00', '']"
3,397184,ΜΠΑΝΑΝΕΣ ΕΙΣΑΓΩΓΗΣ,1.48,1.85,,Φρούτα,Kg,,galaxias,25-02-2025,03-03-2025,
4,397051,ΠΟΡΤΟΚΑΛΙΑ ΒΑΛΕΝΤΣΙΑ ΕΓΧΩΡΙΑ,1.4,1.4,,Φρούτα,Kg,,galaxias,25-02-2025,03-03-2025,
5,397103,ΜΑΝΤΑΡΙΝΙΑ ΚΛΗΜΕΝΤΙΝΕΣ ΕΓΧΩΡΙΑ,1.68,1.68,,Φρούτα,Kg,,galaxias,25-02-2025,03-03-2025,
6,397046,ΑΧΛΑΔΙΑ ΚΡΥΣΤΑΛΙΑ ΕΓΧΩΡΙΑ,1.58,1.58,,Φρούτα,Kg,,galaxias,25-02-2025,03-03-2025,
7,397169,ΜΗΛΑ FUJI ΕΓΧΩΡΙΑ,1.99,1.99,,Φρούτα,Kg,,galaxias,25-02-2025,03-03-2025,
7.1,397066,ΜΗΛΑ ΓΚΟΛΝΤΕΝ  ΕΓΧΩΡΙΑ,1.75,1.75,,Φρούτα,Kg,,galaxias,25-02-2025,03-03-2025,
7.2,397172,ΜΗΛΑ ΣΜΙΘ ΕΓΧΩΡΙΑ (ΞΙΝΟΜΗΛΑ) ΕΓΧΩΡΙΑ,1.68,1.68,,Φρούτα,Kg,,galaxias,25-02-2025,03-03-2025,
7.3,397167,ΜΗΛΑ ΣΤΑΡΚΙΝ ΕΓΧΩΡΙΑ,1.52,1.52,,Φρούτα,Kg,,galaxias,25-02-2025,03-03-2025,
7.4,397170,ΜΗΛΑ ΓΚΑΛΑ ΕΓΧΩΡΙΑ,1.7,1.7,,Φρούτα,Kg,,galaxias,25-02-2025,03-03-2025,
8,397230,ΡΟΔΙΑ ΕΓΧΩΡΙΑ,2.7,2.7,,Φρούτα,Kg,,galaxias,25-02-2025,03-03-2025,
9,397150,ΜΑΝΙΤΑΡΙΑ CHAMPION ΤΥΠ/ΝΟ ΕΙΣΑΓΩΓΗΣ 250ΓΡ,1.2,1.2,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
10,80044420,ΑΓΓΙΝΑΡΕΣ ΤΕΜΑΧΙΟ ΕΓΧΩΡΙΕΣ,1.65,1.65,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
11,397193,ΝΤΟΜΑΤΕΣ ΕΓΧΩΡΙΕΣ,1.85,2.85,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
12,80022643,ΝΤΟΜΑΤΙΝΙΑ ΕΓΧΩΡΙΑ ΚΙΛ,4.96,5.78,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
13,397004,ΑΓΓΟΥΡΙΑ Α' ΕΓΧΩΡΙΑ ΤΕΜ ,0.75,0.75,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
14,397110,ΚΟΛΟΚΥΘΙΑ ΕΓΧΩΡΙΑ ,1.78,1.78,,Λαχανικά,kg,,galaxias,25-02-2025,03-03-2025,
15,397161,ΜΑΡΟΥΛΙΑ ΕΓΧΩΡΙΑ ΤΕΜ,0.75,0.75,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
17.1,397196,ΠΑΤΑΤΕΣ ΕΙΣΑΓΩΓΗΣ ΚΥΠΡΟΥ,1.85,1.85,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
17.2,397197,ΠΑΤΑΤΑ ΕΓΧΩΡΙΑ Α',0.99,0.99,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
17.3,80029541,ΠΑΤΑΤΕΣ ΕΙΣΑΓΩΓΗΣ ΑΙΓΥΠΤΟΥ,1.28,1.28,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
18,397273,ΣΚΟΡΔΑ ΕΙΣΑΓΩΓΗΣ ΤΕΜΑΧΙΑ,0.65,0.65,,Λαχανικά,τμχ.,,galaxias,25-02-2025,03-03-2025,
19,397125,ΚΡΕΜΜΥΔΙΑ ΞΕΡΑ  -ΕΓΧΩΡΙΑ,0.75,0.75,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
19,80021320,ΚΡΕΜΜΥΔΙΑ ΞΕΡΑ ΛΕΥΚΑ ΕΓΧΩΡΙΑ,0.75,0.75,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
20,397123,ΚΡΕΜΜΥΔΑΚΙΑ ΦΡΕΣΚΑ ΕΓΧΩΡΙΑ ΤΕΜ,0.78,0.78,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
21,397246,ΣΠΑΝΑΚΙΑ ΕΓΧΩΡΙΑ,1.98,1.98,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
22,397198,ΠΑΝΤΖΑΡΙΑ ΕΓΧΩΡΙΑ,1.32,1.32,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
23,397088,ΚΑΡΟΤΑ ΕΓΧΩΡΙΑ,0.9,0.9,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
24,397221,ΡΑΠΑΝΑΚΙΑ ΕΓΧΩΡΙΑ  ΤΕΜΑΧΙΑ,1.48,1.48,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
25,397132,ΛΑΧΑΝΑ ΕΓΧΩΡΙΑ,0.79,0.79,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
26,397117,ΚΟΥΝΟΥΠΙΔΙΑ ΕΓΧΩΡΙΑ,1.22,1.22,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
27,80019785,ΜΠΡΟΚΟΛΟ ΠΑΓΟΥ ΕΓΧΩΡΙΟ,2.49,2.49,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
27,397186,ΜΠΡΟΚΟΛΑ ΕΓΧΩΡΙΑ,2.05,2.05,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
28,397207,ΠΙΠΕΡΙΕΣ ΠΡΑΣΙΝΕΣ ΕΓΧΩΡΙΕΣ,3.23,3.23,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
28.1,80013506,ΠΙΠΕΡΙΕΣ ΝΤΟΛΜΑ ΕΓΧΩΡΙΕΣ ΚΙΛ,3.23,3.23,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
28.2,397206,ΠΙΠΕΡΙΕΣ ΚΕΡΑΤΑ Α' ΕΓΧΩΡΙΕΣ,3.36,3.36,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
29,397263,ΜΕΛΙΤΖΑΝΕΣ ΦΛΑΣΚΕΣ ΕΓΧΩΡΙΕΣ,2.99,2.99,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
30,397148,ΜΑΙΝΤΑΝΟΣ ΕΓΧΩΡΙΟΣ ΤΕΜ,0.7,0.7,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
31,397015,ΑΝΙΘΑ ΕΓΧΩΡΙΑ ΤΕΜΑΧΙΟ,0.7,0.7,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
32,80023018,ΣΕΛΙΝΟ ΕΓΧΩΡΙΑ ΤΕΜΑΧΙΟ,0.6,0.6,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
33,397260,ΦΑΣΟΛΙΑ ΜΠΑΡΜΠΟΥΝΙΑ ΕΓΧΩΡΙΑ,5.3,5.3,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
33,397261,ΦΑΣΟΛΙΑ ΤΣΑΟΥΛΙΑ ΕΓΧΩΡΙΑ,4.6,4.6,,Λαχανικά,Kg,,galaxias,25-02-2025,03-03-2025,
2,1140,Λεμόνια,0.94,1.13,1140.jpg,Φρούτα,Kg,,kritikos,25-02-2025,03-03-2025,
3,1000,Μπανάνες,1.50,1.85,1000.jpg,Φρούτα,Kg,,kritikos,25-02-2025,03-03-2025,
4,1005,Πορτοκάλια ,0.78,1.07,1005.jpg,Φρούτα,Kg,,kritikos,25-02-2025,03-03-2025,
5,1065,Μανταρίνια (σε επιλεγμένα καταστήματα),2.29,2.39,1065.jpg,Φρούτα,Kg,,kritikos,25-02-2025,03-03-2025,
6,1032,Αχλάδια,1.66,1.75,1032.jpg,Φρούτα,Kg,,kritikos,25-02-2025,03-03-2025,
7,1006,Μήλα,1.49,1.49,1006.jpg,Φρούτα,Kg,,kritikos,25-02-2025,03-03-2025,
7.1,1053,Μήλα Golden Delicious (σε επιλεγμένα καταστήματα),1.79,1.89,1053.jpg,Φρούτα,Kg,,kritikos,25-02-2025,03-03-2025,
7.2,1057,Μήλα Granny Smith ,1.55,1.63,1057.jpg,Φρούτα,Kg,,kritikos,25-02-2025,03-03-2025,
8,1082,Ρόδια  (σε επιλεγμένα καταστήματα),6.99,6.99,1082.jpg,Φρούτα,Kg,,kritikos,25-02-2025,03-03-2025,
9,555428,Μανιτάρια (σε επιλεγμένα καταστήματα),6.87,6.87,555428.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
10,1058,Αγκινάρες  (σε επιλεγμένα καταστήματα),3.10,3.97,1058.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
11,1009,Τομάτες,1.95,2.05,1009.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
12,718070,Τοματίνια,7.20,7.56,718070.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
13,1004,Αγγούρια,2.11,2.38,1004.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
14,1025,Κολοκύθια,1.89,1.99,1025.jpg,Λαχανικά,kg,,kritikos,25-02-2025,03-03-2025,
15,1002,Μαρούλια (σε επιλεγμένα καταστήματα),1.13,1.32,1002.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
16,863566,Ρόκα (σε επιλεγμένα καταστήματα),10.90,13.60,863566.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
17,1014,Πατάτες,1.09,1.09,1014.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
17.1,1848,Πατάτες Κύπρου (σε επιλεγμένα καταστήματα),1.89,1.89,1848.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
17.3 ,1849,Πατάτες εισαγωγής (σε επιλεγμένα καταστήματα),1.99,2.09,1849.jpg,,,,kritikos,25-02-2025,03-03-2025,
18,718769,Σκόρδα (κομμάτι) (σε επιλεγμένα καταστήματα),7.50,7.50,718769.jpg,Λαχανικά,τμχ.,,kritikos,25-02-2025,03-03-2025,
19,1041,Κρεμμύδια ξερά  (σε επιλεγμένα καταστήματα),0.72,0.79,1041.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
20,1001,Κρεμμύδια φρέσκα,3.13,3.54,1001.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
21,1043,Σπανάκι (σε επιλεγμένα καταστήματα),1.81,2.10,1043.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
22,1059,Παντζάρια (σε επιλεγμένα καταστήματα),1.23,1.55,1059.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
23,702639,Καρότα,1.12,1.30,702639.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
25,1019,Λάχανα,0.78,0.79,1019.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
26,1036,Κουνουπίδια (σε επιλεγμένα καταστήματα),1.18,1.35,1036.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
27,1052,Μπρόκολο (σε επιλεγμένα καταστήματα) ,2.49,2.49,1052.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
28,1008,Πιπεριές (σε επιλεγμένα καταστήματα),4.99,4.99,1008.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
28.1,1325,Πιπεριές χονδρές (σε επιλεγμένα καταστήματα),3.35,3.49,1325.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
28.2,1131,Πιπεριές μακριές (σε επιλεγμένα καταστήματα),4.49,4.49,1131.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
29,1027,Μελιτζάνες,2.46,2.99,1027.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
30,1030,Μαϊντανός,2.80,3.52,1030.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
31,1024,’νηθος,5.46,6.05,1024.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
32,1023,Σέλινο (σε επιλεγμένα καταστήματα),2.48,2.80,1023.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
33,1033,Φασολάκια (σε επιλεγμένα καταστήματα),4.25,4.39,1033.jpg,Λαχανικά,Kg,,kritikos,25-02-2025,03-03-2025,
2,80160,Λεμόνια,0.98,1.34,Lemoni.png,Φρούτα,Kg,,lidl,25-02-2025,03-03-2025,
3,80000,Μπανάνες,1.59,1.59,Banana.png,Φρούτα,Kg,,lidl,25-02-2025,03-03-2025,
4,80141,Πορτοκάλια,0.86,1.59,Portokali-dixty.png,Φρούτα,Kg,,lidl,25-02-2025,03-03-2025,
5,80088,Μανταρίνια,1.49,3.69,Mantarini-dixty.png,Φρούτα,Kg,,lidl,25-02-2025,03-03-2025,
6,80281,Αχλάδια,1.35,3.75,Axladia-krystalia.png,Φρούτα,Kg,,lidl,25-02-2025,03-03-2025,
7.1,80185,Μήλα Golden Delicious,1.75,1.75,Milo-gold.png,Φρούτα,Kg,,lidl,25-02-2025,03-03-2025,
7.2,80190,Μήλα Granny Smith ,1.59,1.65,Milo-grannysmith-dixty.png,Φρούτα,Kg,,lidl,25-02-2025,03-03-2025,
7.3,80228,Μήλα Starkin Delicious,1.09,2.09,Milo-starkin.png,Φρούτα,Kg,,lidl,25-02-2025,03-03-2025,
9,83018,Μανιτάρια,3.96,6.63,Manitari-leyko.png,Λαχανικά,Kg,,lidl,25-02-2025,03-03-2025,
11,82415,Τομάτες,1.45,3.99,Tomata-beef.png,Λαχανικά,Kg,,lidl,25-02-2025,03-03-2025,
12,82411,Τοματίνια,3.69,9.87,tomatini-kouvadaki.png,Λαχανικά,Kg,,lidl,25-02-2025,03-03-2025,
13,82231,Αγγούρια,2.33,3.59,Aggouri.png,Λαχανικά,Kg,,lidl,25-02-2025,03-03-2025,
14,82345,Κολοκύθια,1.75,1.75,Kolokythi.png,Λαχανικά,kg,,lidl,25-02-2025,03-03-2025,
15,82126,Μαρούλια,2.50,2.50,Marouli.png,Λαχανικά,Kg,,lidl,25-02-2025,03-03-2025,
17.1,83165,Πατάτες Κύπρου,1.50,1.84,Patata-Kyprou.png,Λαχανικά,Kg,,lidl,25-02-2025,03-03-2025,
17.2,83155,Πατάτες εγχώριες,0.88,1.96,Patata.png,Λαχανικά,Kg,,lidl,25-02-2025,03-03-2025,
17.3,83155,Πατάτες εισαγωγής,0.88,0.96,Patata.png,Λαχανικά,Kg,,lidl,25-02-2025,03-03-2025,
18,82706,Σκόρδα (κομμάτι),0.45,0.68,Skordo.png,Λαχανικά,τμχ.,,lidl,25-02-2025,03-03-2025,
19,83345,Κρεμμύδια ξερά,0.75,0.78,Kremmydi-kokkino.png,Λαχανικά,Kg,,lidl,25-02-2025,03-03-2025,
20,82236,Κρεμμύδια φρέσκα,5.20,5.20,Kremmydaki-fresko.png,Λαχανικά,Kg,,lidl,25-02-2025,03-03-2025,
23,82755,Καρότα,0.59,0.94,Karoto.png,Λαχανικά,Kg,,lidl,25-02-2025,03-03-2025,
24,82273,Ραπανάκια,6.45,6.45,Rapanakia.png,Λαχανικά,Kg,,lidl,25-02-2025,03-03-2025,
25,82955,Λάχανα,0.66,0.98,Laxano-aspro.png,Λαχανικά,Kg,,lidl,25-02-2025,03-03-2025,
26,82875,Κουνουπίδια,1.29,1.29,Kounoupidi.png,Λαχανικά,Kg,,lidl,25-02-2025,03-03-2025,
27,82895,Μπρόκολο,2.09,2.09,Mprokolo.png,Λαχανικά,Kg,,lidl,25-02-2025,03-03-2025,
28.1,82580,Πιπεριές χονδρές,2.85,5.98,Piperia-xanthi.png,Λαχανικά,Kg,,lidl,25-02-2025,03-03-2025,
28.2,82535,Πιπεριές μακριές,3.05,3.05,Piperia-kerato.png,Λαχανικά,Kg,,lidl,25-02-2025,03-03-2025,
29,82180,Μελιτζάνες,2.85,2.85,Melitzana.png,Λαχανικά,Kg,,lidl,25-02-2025,03-03-2025,
30,83096,Μαϊντανός,6.70,6.70,Maintanos-matsaki.png,Λαχανικά,Kg,,lidl,25-02-2025,03-03-2025,
31,83080,Άνηθος,7.30,7.30,Anithos-matsaki.png,Λαχανικά,Kg,,lidl,25-02-2025,03-03-2025,
1,520011772,Σταφύλια,4.98,6.19,3152428_1.jpg,Φρούτα,Kg,,masoutis,25-02-2025,03-03-2025,
2,210649000,Λεμόνια,1.09,1.09,0317826_1.jpg,Φρούτα,Kg,,masoutis,25-02-2025,03-03-2025,
3,219851600,Μπανάνες,1.62,1.85,0317990_1.jpg,Φρούτα,Kg,,masoutis,25-02-2025,03-03-2025,
4,210651800,Πορτοκάλια Βαλέντσια,0.87,2.19,3274826_1.jpg,Φρούτα,Kg,,masoutis,25-02-2025,03-03-2025,
6,210695600,Αχλάδια,1.58,2.98,0532788_1.jpg,Φρούτα,Kg,,masoutis,25-02-2025,03-03-2025,
8,521400055,Ρόδια,2.26,6.5,0318360_1.jpg,Φρούτα,Kg,,masoutis,25-02-2025,03-03-2025,
9,521400277,Μανιτάρια,3.56,6.7,3870631_1.jpg,Λαχανικά,Kg,,masoutis,25-02-2025,03-03-2025,
11,219861100,Τομάτες,1.85,2.85,0317560_1.jpg,Λαχανικά,Kg,,masoutis,25-02-2025,03-03-2025,
12,521400128,Τοματίνια,4.05,7.96,3599933_1.jpg,Λαχανικά,Kg,,masoutis,25-02-2025,03-03-2025,
13,520013367,Αγγούρια,0.76,0.76,0318451_1.jpg,Λαχανικά,Kg,,masoutis,25-02-2025,03-03-2025,
