CATEGORY,BARCODE,NAME,PRICE_MIN,PRICE_MAX,IMAGE,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to
12,397255,ΝΤΟΜΑΤΙΝΙΑ ΕΓΧΩΡΙΑ ΚΙΛ,8.05,8.05,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
13,397004,ΑΓΓΟΥΡΙΑ Α' ΕΓΧΩΡΙΑ ΤΕΜ ,0.56,0.56,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
14,397110,ΚΟΛΟΚΥΘΙΑ ΕΓΧΩΡΙΑ ,1.59,1.59,,Λαχανικά,kg,,galaxias,19-11-2024,25-11-2024
15,397161,ΜΑΡΟΥΛΙΑ ΕΓΧΩΡΙΑ ΤΕΜ,0.69,0.69,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
17.1,397196,ΠΑΤΑΤΕΣ ΕΙΣΑΓΩΓΗΣ ΚΥΠΡΟΥ,1.6,1.6,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
17.2,397197,ΠΑΤΑΤΑ ΕΓΧΩΡΙΑ Α',0.92,0.92,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
17.3,80029541,ΠΑΤΑΤΕΣ ΕΙΣΑΓΩΓΗΣ ΑΙΓΥΠΤΟΥ,1.03,1.03,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
18,397243,ΣΚΟΡΔΑ ΕΓΧΩΡΙΑ ,0.63,0.63,,Λαχανικά,τμχ.,,galaxias,19-11-2024,25-11-2024
19,397125,ΚΡΕΜΜΥΔΙΑ ΞΕΡΑ  -ΕΓΧΩΡΙΑ,0.6,0.6,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
19,80021320,ΚΡΕΜΜΥΔΙΑ ΞΕΡΑ ΛΕΥΚΑ ΕΓΧΩΡΙΑ,0.65,0.65,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
20,397123,ΚΡΕΜΜΥΔΑΚΙΑ ΦΡΕΣΚΑ ΕΓΧΩΡΙΑ ΤΕΜ,0.8,0.8,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
21,397246,ΣΠΑΝΑΚΙΑ ΕΓΧΩΡΙΑ,1.9,1.9,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
22,397198,ΠΑΝΤΖΑΡΙΑ ΕΓΧΩΡΙΑ,1.39,1.39,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
