CATEGORY,BARCODE,NAME,PRICE_MIN,PRICE_MAX,IMAGE,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,null
6,19042,Αχλάδια,2.78,2.78,19042.jpg,Φρούτα,Kg,,bazaar,19-08-2025,25-08-2025,
30,19044,Μαϊντανός,0.55,0.55,19044.jpg,Λαχανικά,Kg,,bazaar,19-08-2025,25-08-2025,
31,19045,’νηθος,0.55,0.55,19045.jpg,Λαχανικά,Kg,,bazaar,19-08-2025,25-08-2025,
21,19046,Σπανάκι,2.69,2.69,19046.jpg,Λαχανικά,Kg,,bazaar,19-08-2025,25-08-2025,
13,19052,Αγγούρια,1.65,1.65,19052.jpg,Λαχανικά,Kg,,bazaar,19-08-2025,25-08-2025,
32,19067,Σέλινο,0.5,0.5,19067.jpg,Λαχανικά,Kg,,bazaar,19-08-2025,25-08-2025,
20,19071,Κρεμμύδια φρέσκα,0.65,0.65,19071.jpg,Λαχανικά,Kg,,bazaar,19-08-2025,25-08-2025,
27,19076,Μπρόκολο,3.95,3.95,19076.jpg,Λαχανικά,Kg,,bazaar,19-08-2025,25-08-2025,
0,19107,Φρούτα,1.38,1.38,19107.jpg,,,,bazaar,19-08-2025,25-08-2025,
15,19119,Μαρούλια,0.68,0.68,19119.jpg,Λαχανικά,Kg,,bazaar,19-08-2025,25-08-2025,
7.1,19124,Μήλα Golden Delicious,2.65,2.65,19124.jpg,Φρούτα,Kg,,bazaar,19-08-2025,25-08-2025,
9,19173,Μανιτάρια,4.56,4.56,19173.jpg,Λαχανικά,Kg,,bazaar,19-08-2025,25-08-2025,
23,19185,Καρότα,0.98,0.98,19185.jpg,Λαχανικά,Kg,,bazaar,19-08-2025,25-08-2025,
19,19210,Κρεμμύδια ξερά,1.08,1.08,19210.jpg,Λαχανικά,Kg,,bazaar,19-08-2025,25-08-2025,
3,19213,Μπανάνες,1.68,1.68,19213.jpg,Φρούτα,Kg,,bazaar,19-08-2025,25-08-2025,
28.1,19806,Πιπεριές χονδρές,1.85,1.85,19806.jpg,Λαχανικά,Kg,,bazaar,19-08-2025,25-08-2025,
7.4,19914,Μήλα Gala,2.49,2.49,19914.jpg,Φρούτα,Kg,,bazaar,19-08-2025,25-08-2025,
1,19921,Σταφύλια,2.18,2.96,19921.jpg,Φρούτα,Kg,,bazaar,19-08-2025,25-08-2025,
25,19935,Λάχανα,0.8,1.28,19935.jpg,Λαχανικά,Kg,,bazaar,19-08-2025,25-08-2025,
17,19948,Πατάτες,0.98,0.98,19948.jpg,Λαχανικά,Kg,,bazaar,19-08-2025,25-08-2025,
33,19962,Φασολάκια,5.9,5.9,19962.jpg,Λαχανικά,Kg,,bazaar,19-08-2025,25-08-2025,
16,5200374820104,Ρόκα,1.18,1.18,5200374820104.jpg,Λαχανικά,Kg,,bazaar,19-08-2025,25-08-2025,
18,5202336028665,Σκόρδα (κομμάτι),0.45,0.45,5202336028665.jpg,Λαχανικά,τμχ.,,bazaar,19-08-2025,25-08-2025,
1,397331,"ΣΤΑΦΥΛΙΑ ΣΟΥΛΤΑΝΙΝΑ Α"" ΕΓΧΩΡΙΑ",3.28,3.28,,Φρούτα,Kg,,galaxias,19-08-2025,25-08-2025,
2,397141,ΛΕΜΟΝΙΑ ΕΙΣΑΓΩΓΗΣ,2.53,2.53,,Φρούτα,Kg,,galaxias,19-08-2025,25-08-2025,
3,397184,ΜΠΑΝΑΝΕΣ ΕΙΣΑΓΩΓΗΣ,1.48,1.85,,Φρούτα,Kg,,galaxias,19-08-2025,25-08-2025,
4,397051,ΠΟΡΤΟΚΑΛΙΑ ΒΑΛΕΝΤΣΙΑ ΕΓΧΩΡΙΑ,1.15,1.65,,Φρούτα,Kg,,galaxias,19-08-2025,25-08-2025,
6,397046,ΑΧΛΑΔΙΑ ΚΡΥΣΤΑΛΙΑ ΕΓΧΩΡΙΑ,1.98,1.98,,Φρούτα,Kg,,galaxias,19-08-2025,25-08-2025,
6,397314,ΑΧΛΑΔΙΑ ΚΟΣΙΑ ΕΓΧΩΡΙΑ ,2.68,2.68,,Φρούτα,Kg,,galaxias,19-08-2025,25-08-2025,
6,397315,ΑΧΛΑΔΙΑ ΣΑΝΤΕΣ Α' ΕΓΧΩΡΙΑ ,2.76,2.76,,Φρούτα,Kg,,galaxias,19-08-2025,25-08-2025,
7,397169,ΜΗΛΑ FUJI ΕΓΧΩΡΙΑ,2.6,2.6,,Φρούτα,Kg,,galaxias,19-08-2025,25-08-2025,
7.1,397067,ΜΗΛΑ ΓΚΟΛΝΤΕΝ  ΕΙΣΑΓΩΓΗΣ,2.23,2.23,,Φρούτα,Kg,,galaxias,19-08-2025,25-08-2025,
7.2,397172,ΜΗΛΑ ΣΜΙΘ ΕΓΧΩΡΙΑ (ΞΙΝΟΜΗΛΑ) ΕΓΧΩΡΙΑ,2.6,2.6,,Φρούτα,Kg,,galaxias,19-08-2025,25-08-2025,
7.3,397167,ΜΗΛΑ ΣΤΑΡΚΙΝ ΕΓΧΩΡΙΑ,1.63,1.63,,Φρούτα,Kg,,galaxias,19-08-2025,25-08-2025,
7.4,397170,ΜΗΛΑ ΓΚΑΛΑ ΕΓΧΩΡΙΑ,1.98,1.98,,Φρούτα,Kg,,galaxias,19-08-2025,25-08-2025,
8,397231,ΡΟΔΙΑ ΕΙΣΑΓΩΓΗΣ,5.4,5.4,,Φρούτα,Kg,,galaxias,19-08-2025,25-08-2025,
9,397150,ΜΑΝΙΤΑΡΙΑ CHAMPION ΤΥΠ/ΝΟ ΕΙΣΑΓΩΓΗΣ,1.87,1.87,,Λαχανικά,Kg,,galaxias,19-08-2025,25-08-2025,
11,397193,ΝΤΟΜΑΤΕΣ ΕΓΧΩΡΙΕΣ,1.7,2.15,,Λαχανικά,Kg,,galaxias,19-08-2025,25-08-2025,
12,80022643,ΝΤΟΜΑΤΙΝΙΑ ΔΑΚΡΥ(ΒΕΛΑΝΙΔΙΑ)ΕΓΧΩΡΙΑ,3.48,3.48,,Λαχανικά,Kg,,galaxias,19-08-2025,25-08-2025,
12,397255,ΝΤΟΜΑΤΙΝΙΑ ΕΓΧΩΡΙΑ ΚΙΛ,3.48,3.48,,Λαχανικά,Kg,,galaxias,19-08-2025,25-08-2025,
13,397004,ΑΓΓΟΥΡΙΑ Α' ΕΓΧΩΡΙΑ ΤΕΜ ,0.43,0.43,,Λαχανικά,Kg,,galaxias,19-08-2025,25-08-2025,
14,397110,ΚΟΛΟΚΥΘΙΑ ΕΓΧΩΡΙΑ ,1.15,1.15,,Λαχανικά,kg,,galaxias,19-08-2025,25-08-2025,
15,397161,ΜΑΡΟΥΛΙΑ ΕΓΧΩΡΙΑ ΤΕΜ,0.75,0.75,,Λαχανικά,Kg,,galaxias,19-08-2025,25-08-2025,
17.1,397196,ΠΑΤΑΤΕΣ ΕΙΣΑΓΩΓΗΣ ΚΥΠΡΟΥ,1.6,1.6,,Λαχανικά,Kg,,galaxias,19-08-2025,25-08-2025,
17.2,397197,ΠΑΤΑΤΑ ΕΓΧΩΡΙΑ Α',0.75,0.75,,Λαχανικά,Kg,,galaxias,19-08-2025,25-08-2025,
18,397243,ΣΚΟΡΔΑ ΕΓΧΩΡΙΑ ΤΕΜΑΧΙΑ,0.6,0.6,,Λαχανικά,τμχ.,,galaxias,19-08-2025,25-08-2025,
19,397125,ΚΡΕΜΜΥΔΙΑ ΞΕΡΑ  -ΕΓΧΩΡΙΑ,0.88,0.88,,Λαχανικά,Kg,,galaxias,19-08-2025,25-08-2025,
20,397123,ΚΡΕΜΜΥΔΑΚΙΑ ΦΡΕΣΚΑ ΕΓΧΩΡΙΑ ΤΕΜ,0.78,0.78,,Λαχανικά,Kg,,galaxias,19-08-2025,25-08-2025,
21,397246,ΣΠΑΝΑΚΙΑ ΕΓΧΩΡΙΑ,1.98,1.98,,Λαχανικά,Kg,,galaxias,19-08-2025,25-08-2025,
22,397198,ΠΑΝΤΖΑΡΙΑ ΕΓΧΩΡΙΑ,1.4,1.4,,Λαχανικά,Kg,,galaxias,19-08-2025,25-08-2025,
23,397088,ΚΑΡΟΤΑ ΕΓΧΩΡΙΑ,0.75,0.75,,Λαχανικά,Kg,,galaxias,19-08-2025,25-08-2025,
25,397132,ΛΑΧΑΝΑ ΕΓΧΩΡΙΑ,0.68,0.68,,Λαχανικά,Kg,,galaxias,19-08-2025,25-08-2025,
26,397117,ΚΟΥΝΟΥΠΙΔΙΑ ΕΓΧΩΡΙΑ,2.2,2.2,,Λαχανικά,Kg,,galaxias,19-08-2025,25-08-2025,
27,80019785,ΜΠΡΟΚΟΛΟ ΠΑΓΟΥ ΕΓΧΩΡΙΟ,3.64,3.64,,Λαχανικά,Kg,,galaxias,19-08-2025,25-08-2025,
28,397207,ΠΙΠΕΡΙΕΣ ΠΡΑΣΙΝΕΣ ΕΓΧΩΡΙΕΣ,2.04,2.04,,Λαχανικά,Kg,,galaxias,19-08-2025,25-08-2025,
28.1,80013506,ΠΙΠΕΡΙΕΣ ΝΤΟΛΜΑ ΕΓΧΩΡΙΕΣ ΚΙΛ,2.45,2.45,,Λαχανικά,Kg,,galaxias,19-08-2025,25-08-2025,
28.2,397206,ΠΙΠΕΡΙΕΣ ΚΕΡΑΤΑ Α' ΕΓΧΩΡΙΕΣ,2.32,2.32,,Λαχανικά,Kg,,galaxias,19-08-2025,25-08-2025,
29,397263,ΜΕΛΙΤΖΑΝΕΣ ΦΛΑΣΚΕΣ ΕΓΧΩΡΙΕΣ,1.25,1.25,,Λαχανικά,Kg,,galaxias,19-08-2025,25-08-2025,
30,397148,ΜΑΙΝΤΑΝΟΣ ΕΓΧΩΡΙΟΣ ΤΕΜ,0.65,0.65,,Λαχανικά,Kg,,galaxias,19-08-2025,25-08-2025,
31,397015,ΑΝΙΘΑ ΕΓΧΩΡΙΑ ΤΕΜΑΧΙΟ,0.8,0.8,,Λαχανικά,Kg,,galaxias,19-08-2025,25-08-2025,
32,80023018,ΣΕΛΙΝΟ ΕΓΧΩΡΙΑ ΤΕΜΑΧΙΟ,0.6,0.6,,Λαχανικά,Kg,,galaxias,19-08-2025,25-08-2025,
33,397260,ΦΑΣΟΛΙΑ ΜΠΑΡΜΠΟΥΝΙΑ ΕΓΧΩΡΙΑ,3.28,3.28,,Λαχανικά,Kg,,galaxias,19-08-2025,25-08-2025,
1,2130008000000,ΣΤΑΦΥΛΙΑ ΜΑΥΡΑ ΑΣΠΟΡΑ,3.19,3.19,1_Stafilia_Kokkina_Aspora.jpg,Φρούτα,Kg,,egnatia,19-08-2025,25-08-2025,
2,2130013000000,ΛΕΜΟΝΙΑ,2.69,2.69,2_Lemonia.jpg,Φρούτα,Kg,,egnatia,19-08-2025,25-08-2025,
3,2130012000000,ΜΠΑΝΑΝΕΣ,1.59,1.59,3_Mpananes.jpg,Φρούτα,Kg,,egnatia,19-08-2025,25-08-2025,
4,2130115000000,ΠΟΡΤΟΚΑΛΙΑ,1.09,1.99,4_Portokalia_Valencia.jpg,Φρούτα,Kg,,egnatia,19-08-2025,25-08-2025,
6,2130025000000,ΑΧΛΑΔΙΑ,2.49,2.49,6_Achladia_Kristalia.jpg,Φρούτα,Kg,,egnatia,19-08-2025,25-08-2025,
7.1,2130052000000,ΜΗΛΑ ΓΚΟΛΝΤΕΝ,1.89,1.89,7.1_Mila_Golden.jpg,Φρούτα,Kg,,egnatia,19-08-2025,25-08-2025,
7.2,2130009000000,ΜΗΛΑ ΠΡΑΣΙΝΑ,1.99,1.99,7.2_Mila_Granny_Smith.jpg,Φρούτα,Kg,,egnatia,19-08-2025,25-08-2025,
9,5200120110015,ΜΑΝΙΤΑΡΙΑ 500ΓΡ,2.49,2.49,9_Manitaria_Leuka_sisk_500g.jpg,Λαχανικά,Kg,,egnatia,19-08-2025,25-08-2025,
11,2130010000000,ΤΟΜΑΤΕΣ,1.89,1.89,11_Tomates.jpg,Λαχανικά,Kg,,egnatia,19-08-2025,25-08-2025,
12,5200107690028,ΤΟΜΑΤΙΝΙΑ ΣΥΣΚ. 250ΓΡ,1.69,1.69,12_Tomatinia_250g.jpg,Λαχανικά,Kg,,egnatia,19-08-2025,25-08-2025,
13,2130028000000,ΑΓΓΟΥΡΙΑ,0.49,0.49,13_Aggouria.jpg,Λαχανικά,Kg,,egnatia,19-08-2025,25-08-2025,
14,2130040000000,ΚΟΛΟΚΥΘΙΑ,0.99,0.99,14_Kolokithia.jpg,Λαχανικά,kg,,egnatia,19-08-2025,25-08-2025,
15,2130037000000,ΜΑΡΟΥΛΙ ΣΓΟΥΡΟ ΤΕΜΑΧΙΟ,0.79,0.79,15_Sgouro_Marouli_Temaxio.jpg,Λαχανικά,Kg,,egnatia,19-08-2025,25-08-2025,
17.3,2130153000000,ΠΑΤΑΤΕΣ ΕΙΣΑΓΩΜΕΝΕΣ ΣΕ ΔΙΧΤΥ,0.79,0.79,17.2_Patates_Egxories.jpg,Λαχανικά,Kg,,egnatia,19-08-2025,25-08-2025,
18,3838900274224,ΣΚΟΡΔΑ ΣΕ ΔΙΧΤΥ 3ΤΕΜ,1.29,1.29,18_Skorda_3temaxia.jpg,Λαχανικά,τμχ.,,egnatia,19-08-2025,25-08-2025,
19,2130005000000,ΚΡΕΜΜΥΔΙΑ ΣΕ ΔΙΧΤΥ,0.89,0.89,19_Kremmidia_Aspra.jpg,Λαχανικά,Kg,,egnatia,19-08-2025,25-08-2025,
20,2130036000000,ΚΡΕΜΜΥΔΑΚΙ ΦΡΕΣΚΟ,0.75,0.75,20_Kremmidaki_Fresko_Temaxio.jpg,Λαχανικά,Kg,,egnatia,19-08-2025,25-08-2025,
23,2130014000000,ΚΑΡΟΤΑ ΣΕ ΣΑΚΟΥΛΑΚΙ,0.92,0.92,23_Karota.jpg,Λαχανικά,Kg,,egnatia,19-08-2025,25-08-2025,
28.1,2130024000000,ΠΙΠΕΡΙΕΣ ΓΕΜΙΣΤΕΣ,1.99,1.99,28.1_Piperies_Xondres_Gia_Gemista.jpg,Λαχανικά,Kg,,egnatia,19-08-2025,25-08-2025,
28.2,2130033000000,ΠΙΠΕΡΙΕΣ ΓΛΥΚΕΣ,2.29,2.29,28.1_Piperies_Makries_Glikes.jpg,Λαχανικά,Kg,,egnatia,19-08-2025,25-08-2025,
29,2130022000000,ΜΕΛΙΤΖΑΝΕΣ,1.09,1.09,29_Melitzanes.jpg,Λαχανικά,Kg,,egnatia,19-08-2025,25-08-2025,
30,2130016000000,ΜΑΙΝΔΑΝΟΣ,0.6,0.6,30_Maindanos_Temaxio.jpg,Λαχανικά,Kg,,egnatia,19-08-2025,25-08-2025,
31,2130017000000,ΑΝΙΘΟΣ,0.62,0.62,31_Anithos_Temaxio.jpg,Λαχανικά,Kg,,egnatia,19-08-2025,25-08-2025,
32,2130031000000,ΣΕΛΙΝΟ,2.49,2.49,32_Selino.jpg,Λαχανικά,Kg,,egnatia,19-08-2025,25-08-2025,
1,1044,Σταφύλια (Σε επιλεγμένα καταστήματα),3.36,3.69,1044.jpg,Φρούτα,Kg,,kritikos,19-08-2025,25-08-2025,
2,1040,Λεμόνια (Σε επιλεγμένα καταστήματα),2.69,2.79,1040.jpg,Φρούτα,Kg,,kritikos,19-08-2025,25-08-2025,
3,1000,Μπανάνες,1.50,2.29,1000.jpg,Φρούτα,Kg,,kritikos,19-08-2025,25-08-2025,
4,1042,Πορτοκάλια  (Σε επιλεγμένα καταστήματα),1.19,1.39,1042.jpg,Φρούτα,Kg,,kritikos,19-08-2025,25-08-2025,
6,1032,Αχλάδια (Σε επιλεγμένα καταστήματα),2.26,2.39,1032.jpg,Φρούτα,Kg,,kritikos,19-08-2025,25-08-2025,
7,1006,Μήλα (Σε επιλεγμένα καταστήματα),1.98,2.85,1006.jpg,Φρούτα,Kg,,kritikos,19-08-2025,25-08-2025,
7.2,1057,Μήλα Granny Smith  (Σε επιλεγμένα καταστήματα),2.20,2.29,1057.jpg,Φρούτα,Kg,,kritikos,19-08-2025,25-08-2025,
7.4,1152,Μήλα Gala (Σε επιλεγμένα καταστήματα),2.10,2.19,1152.jpg,Φρούτα,Kg,,kritikos,19-08-2025,25-08-2025,
8,1082,Ρόδια (Σε επιλεγμένα καταστήματα),6.22,6.59,1082.jpg,Φρούτα,Kg,,kritikos,19-08-2025,25-08-2025,
9,1476,Μανιτάρια (Σε επιλεγμένα καταστήματα),4.90,5.78,1476.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
11,1009,Τομάτες,1.99,2.29,1009.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
12,718070,Τοματίνια (Σε επιλεγμένα καταστήματα),5.36,7.10,718070.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
13,1004,Αγγούρια,1.52,1.69,1004.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
14,1025,Κολοκύθια,0.92,1.45,1025.jpg,Λαχανικά,kg,,kritikos,19-08-2025,25-08-2025,
15,1002,Μαρούλια (Σε επιλεγμένα καταστήματα),1.29,1.65,1002.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
16,863566,Ρόκα,10.90,13.60,863566.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
17,1014,Πατάτες,0.66,0.89,1014.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
17.1,1848,Πατάτες Κύπρου (Σε επιλεγμένα καταστήματα),1.34,1.59,1848.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
17.3 ,1849,Πατάτες εισαγωγής (Σε επιλεγμένα καταστήματα),1.99,2.49,1849.jpg,,,,kritikos,19-08-2025,25-08-2025,
18,718769,Σκόρδα (κομμάτι) (Σε επιλεγμένα καταστήματα),7.50,7.50,718769.jpg,Λαχανικά,τμχ.,,kritikos,19-08-2025,25-08-2025,
19,774036,Κρεμμύδια ξερά (Σε επιλεγμένα καταστήματα),0.72,0.89,774036.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
20,1001,Κρεμμύδια φρέσκα,3.31,3.54,1001.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
21,1043,Σπανάκι (Σε επιλεγμένα καταστήματα),1.82,2.66,1043.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
22,1059,Παντζάρια (Σε επιλεγμένα καταστήματα),1.30,1.69,1059.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
23,702639,Καρότα (Σε επιλεγμένα καταστήματα),1.12,1.98,702639.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
25,1019,Λάχανα,0.77,0.89,1019.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
26,1036,Κουνουπίδια (Σε επιλεγμένα καταστήματα),2.12,2.39,1036.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
27,1052,Μπρόκολο (Σε επιλεγμένα καταστήματα),2.99,3.25,1052.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
28,1008,Πιπεριές (Σε επιλεγμένα καταστήματα),1.89,2.59,1008.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
28.1,1325,Πιπεριές χονδρές (Σε επιλεγμένα καταστήματα),1.99,2.69,1325.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
28.2,1131,Πιπεριές μακριές (Σε επιλεγμένα καταστήματα),3.19,3.19,1131.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
29,1027,Μελιτζάνες,1.11,1.25,1027.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
30,1030,Μαϊντανός,2.80,3.52,1030.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
31,1024,’νηθος,5.46,7.47,1024.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
32,1023,Σέλινο (Σε επιλεγμένα καταστήματα),2.69,2.80,1023.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
33,1088,Φασολάκια  (Σε επιλεγμένα καταστήματα),3.49,3.99,1088.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
19,1041,Κρεμμύδια ξερά,0.71,1.22,1041.jpg,Λαχανικά,Kg,,kritikos,19-08-2025,25-08-2025,
1,520011772,Σταφύλια,3.18,3.98,3152428_1.jpg,Φρούτα,Kg,,masoutis,19-08-2025,25-08-2025,
2,210649000,Λεμόνια,2.5,2.53,0317826_1.jpg,Φρούτα,Kg,,masoutis,19-08-2025,25-08-2025,
3,219851600,Μπανάνες,1.33,1.85,0317990_1.jpg,Φρούτα,Kg,,masoutis,19-08-2025,25-08-2025,
4,210651800,Πορτοκάλια Βαλέντσια,1.1,1.12,3274826_1.jpg,Φρούτα,Kg,,masoutis,19-08-2025,25-08-2025,
6,210695600,Αχλάδια,2.25,3.87,0532788_1.jpg,Φρούτα,Kg,,masoutis,19-08-2025,25-08-2025,
8,521400055,Ρόδια,5.4,5.4,0318360_1.jpg,Φρούτα,Kg,,masoutis,19-08-2025,25-08-2025,
9,521400277,Μανιτάρια,3.96,6.7,3870631_1.jpg,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
11,219861100,Τομάτες,1.75,1.99,0317560_1.jpg,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
12,521400128,Τοματίνια,3.48,3.85,3599933_1.jpg,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
13,520013367,Αγγούρια,0.49,0.49,0318451_1.jpg,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
14,219814300,Κολοκύθια,1.05,1.35,0317677_1.jpg,Λαχανικά,kg,,masoutis,19-08-2025,25-08-2025,
